a,b,c
1,-1.487479756612068,p
2,0.34022740494376374,n
3,-0.8419734313590578,z
4,0.810020198243777,a
5,-0.28079434607432996,h
6,-0.7142841131211571,t
7,0.7149495764077017,k
8,-0.9331031098904744,w
9,0.7325715029826599,p
10,-1.8041051557024756,e
11,0.25677221341679496,u
12,0.8743425397294812,t
13,-1.5286739318463065,h
14,0.30654550848732814,j
15,-0.7490185522273303,x
16,0.09813560543980494,q
17,-0.1857312188349448,m
18,0.8408441588113469,u
19,0.8542807786805732,u
20,-0.532526537633697,e
21,0.5818705615637885,t
22,0.5384576109967445,b
23,-0.386317497579215,u
24,-0.9187140151255803,k
25,-0.43892803528603835,y
26,-1.1643817775631844,w
27,-0.4254439486014161,c
28,-0.9089790035129691,a
29,0.43760076599914133,n
30,-0.8366335063705187,t
31,1.310162646132227,i
32,-0.023193462435087814,o
33,-0.7876390287479146,i
34,0.07275645284631581,d
35,1.2804666593259015,a
36,1.8243668640639452,d
37,-0.005267673237598498,m
38,1.4344925390055834,v
39,-0.02149560115466758,x
40,1.0143787348152824,u
41,0.8936623049251148,r
42,-0.467326395816323,b
43,-1.7646193468835438,c
44,1.5844725110084323,b
45,-0.4166854591393844,t
46,-0.24766449601781734,c
47,2.353009243699407,d
48,0.6157372763656067,a
49,3.0758074301308835,b
50,0.6534304329064622,o
51,0.7414601880918454,k
52,0.9220683061612226,n
53,-1.7465906807147076,j
54,-0.7067512409156853,h
55,0.44392615558670406,b
56,1.863395420581166,n
57,0.2896478696129954,m
58,-1.7522625253892372,h
59,0.31234658825049955,o
60,2.9163098064089152,u
61,-0.27382095546217183,u
