a,b,c
1,-1.7248114906646226,y
2,-0.32423259263388393,z
3,-0.48167685026834933,f
4,1.469838374233429,d
5,-0.46396667717724954,m
6,-0.2622076930471991,w
7,-0.2300484654506793,j
8,0.5824257520139164,t
9,0.5666446518434255,x
10,0.8518638721422308,g
11,-0.08950115892810964,g
12,-0.6580068524595359,u
13,-1.0855526978297352,o
14,0.3539036265230538,i
15,-0.499898986162612,k
16,0.8378596705379662,p
17,0.9024609870280589,r
18,-0.2870902145264034,l
19,1.4656055583608663,z
20,-1.2343842791604176,c
21,-0.2588271884378513,s
22,0.07538596364155181,y
23,-0.02783120549226203,g
24,0.49980504269676823,q
25,-1.4878014931820789,j
26,-0.5486426975569834,y
27,0.23763773872285232,p
28,0.1521282456234581,d
29,-1.8076012981297256,s
30,1.092570347401566,y
31,0.6431216167729065,e
32,-0.996407184682277,s
33,0.1066929025680097,w
34,-0.8692999476704454,b
35,-1.3139706961333792,c
36,0.6235389426782134,l
37,0.6840808429361859,p
38,-0.25669568753894884,n
39,0.36755185935990164,e
40,-0.49358266271137186,s
41,-1.2846796429522633,w
42,-0.643816981391308,s
43,-0.30751941424171725,o
44,0.47135086662738085,l
45,-0.29417938303991825,d
46,-0.6158138307565434,a
47,0.7404032281408528,q
48,0.33105527626234943,r
49,-1.9586148260358094,d
50,-0.9274422588476006,o
51,-0.919552914907748,x
52,0.5011967052652104,w
53,2.388900302151376,p
54,-0.826898062623529,c
55,-0.5697098126647582,c
56,-0.9114943607605188,f
57,-0.14379771650646256,f
58,-0.4539056120869056,j
59,0.38137368565744234,j
60,-0.8041945899483818,i
61,-1.3046576851413814,u
62,-0.4019358036087204,m
63,-0.37915492167010356,c
64,0.7415667972519714,s
65,-0.19484736238970154,y
