a,b,c
1,1.2943643031460297,c
2,-0.0627298894092967,v
3,0.7507070667234211,s
4,0.21206420906236476,l
5,1.2313176781733264,n
6,-0.13245051457450846,n
7,-0.9405919861502017,k
8,-0.8811349180832068,p
9,0.8230756172516275,c
10,-0.5551611999998991,f
11,-0.5274006897294686,t
12,-1.141293950567764,y
13,0.03988081651618462,h
14,-0.601577478479323,w
15,-1.092991381954633,z
16,0.9247422164260798,b
17,0.510728249830203,j
18,2.0346367786868305,l
19,-0.6521459524318187,f
20,0.39725410403475114,g
21,2.1289068687504504,s
22,-0.1056693546021649,b
23,0.1582709829035494,u
24,1.6714762709983184,p
25,0.2907936034087731,z
26,0.37226954050993033,t
27,0.7953020512199753,e
28,-0.7529334531113383,n
29,-0.046590279099974236,z
30,-0.4208759631837024,s
31,1.2783647416038784,s
32,0.17188166422510823,t
33,2.6775869553218725,o
34,1.1110185534656614,g
35,-0.08022574225688052,f
36,-0.8411282246679324,n
37,0.3283939663300032,n
38,-1.8037211389477463,f
39,1.325656901286187,w
40,-0.8998342207005221,p
41,1.5716925954946988,d
42,-1.3114582643648565,t
43,0.10591116340034719,y
44,-0.6332934219625737,q
45,0.08796162597436856,d
46,-2.5495070829544897,j
47,0.3773131045217052,a
48,-2.579063795461336,d
49,-0.4185863467895731,a
50,0.9712310401164023,n
51,1.7397813313630948,s
52,0.9601507160885802,u
53,-0.4165277317355552,s
54,-2.4965970335078493,r
55,1.0691896595935535,p
56,-0.15469636668429218,b
57,-0.8109623000642978,f
58,-0.4841813120619259,f
59,-0.11492265666543167,y
60,-0.8331733095196406,g
61,0.3572455971088114,o
62,-1.3317177915715195,i
63,-0.313308245638992,s
