a,b,c
1,0.6921934137219082,h
2,-0.14371232562307365,l
3,-0.10698350658101134,v
4,0.033059654835641494,k
5,0.0963984103953987,x
6,0.3696329799787112,h
7,-1.2933730461676705,e
8,-0.3882210820143173,n
9,0.19305717119472204,t
10,1.25148386042962,a
11,0.6245449995660463,z
12,-0.7173819426694066,d
13,-1.7210075156201747,b
14,0.051031304064143614,s
15,-2.5021076916661884,k
16,-0.9127148536926084,h
17,1.161089964048134,g
18,-0.11813110959383644,p
19,-0.1644138827447843,t
20,-1.6376535904692942,z
21,-0.04767857360793482,o
22,-0.45423330395761696,p
23,-1.718696128388694,u
24,2.376191241121474,s
25,0.3405894290998654,j
26,-0.2861630419190277,s
27,-0.025568082405861104,v
28,-0.552340345951202,n
29,-0.4571722058739562,w
30,-1.2625036415143034,f
31,1.3785507859769894,j
32,-0.13171868146739305,d
33,0.8142228107623142,q
34,1.3196197467881128,c
