a,b,c
1,-0.0529593793034341,h
2,-1.8490090934898131,i
3,-0.6585267490126315,g
4,2.293424440516724,b
5,-0.508798444323005,a
6,-0.9683990787390196,h
7,0.8957514465517793,l
8,0.2413784985625621,y
9,0.42353808175536944,n
10,-0.40871374538385086,c
11,0.40906390699088113,b
12,-0.07570532835429579,d
13,1.1263649284610622,j
14,0.5412011935833022,m
15,1.0254909742173797,k
16,0.6385202935605638,a
17,1.557478018221336,z
18,-0.13573895571703948,h
19,-2.4547472854909835,m
20,1.513096080627288,r
21,2.5457590809061434,z
22,-0.7636111603695938,j
23,0.10412760149345204,s
24,0.1481066321356547,e
25,-0.7065986691579874,i
26,1.0840972182725008,l
27,-1.2481523418172837,y
28,-1.3416802153867442,f
29,-0.5535909712855115,t
30,-0.1738343966967189,s
31,0.5850781048287665,b
32,0.7294510400973827,j
33,-0.40129931931588436,f
34,-0.6033060985746241,r
35,-0.31967074230770176,w
36,-2.1076725784715724,e
37,-0.5608336162888069,b
38,-1.6817807433869256,p
39,-0.8272944510964048,c
40,0.48946308693851986,k
41,-0.8058975453004824,l
42,-0.721957737480941,h
43,1.3370245594057246,g
44,0.2839323574180138,a
45,0.265225356178096,k
46,1.526616213863333,j
47,-0.7150545814242577,p
48,2.0619436054863285,b
49,-2.0278269680828975,a
50,-0.06990082552209935,t
51,1.0982181046576038,u
52,-1.6323877092729429,z
53,-1.2936744149106152,u
54,0.1255526104297212,v
55,-1.3116092543862106,l
56,2.2186586381129643,l
57,2.5445530687276863,k
58,-0.495026760132571,u
59,1.5155324595330368,h
60,-0.6754215237784116,z
61,0.39928269678903794,s
62,-0.12108827486335871,f
63,0.4746661436309065,p
64,-1.5660162518321092,w
65,-0.29441586738475745,n
66,-0.5893903481551662,d
67,1.5079769569960808,d
