a,b,c
1,2.032436175648834,b
2,-0.8836800446951926,r
3,0.32571123811265335,z
4,0.06244103199945287,c
5,1.209152374372613,f
6,-0.26396672316537656,v
7,0.987576522839098,n
8,0.4991327423357394,z
9,1.0157796896793088,m
10,-0.6032859643864046,o
11,0.5620872306164678,d
12,0.7848795630823776,u
13,0.09758253061241928,a
14,0.8392775257210063,t
15,-1.1070516889310178,q
16,-0.3309538724390678,k
17,1.4245388486907988,i
18,0.38750915423369914,n
19,-0.04739087315958474,m
20,1.9855472207766918,s
21,-0.1561706540600501,y
22,-0.7431042321474589,w
23,0.5379135367965271,r
24,-0.26030194218061475,m
25,0.3317452174130526,e
26,-1.896914587809608,u
27,0.6750530322282174,x
28,1.282667705849985,n
29,-1.144525594138909,h
30,0.03859927398735649,i
31,2.333228754852636,l
32,-0.9030670028119729,f
33,1.0981012646134864,b
34,-0.5124761621900966,l
35,0.5013565198051201,m
36,-1.4124573676385,x
37,-0.316300602073371,y
38,1.8267449041803758,x
39,-0.32562554876678296,r
40,-0.9223360848582993,y
41,-0.4950930605365769,b
42,0.602728693954743,b
43,-0.28401782328939873,l
44,-0.2537750423473532,m
45,-0.7666422711262436,l
46,-1.1800623476624712,g
47,-0.2522109175345622,x
