a,b,c
1,0.6735709598845715,c
2,-0.07851347619815273,w
3,0.11329058490168314,t
4,0.5746092580730932,m
5,-1.0224860791604657,d
6,3.118072103472112,y
7,0.3190911860171423,u
8,-1.8913646286851307,x
9,-0.4268617196742504,y
10,-0.6844840582887896,b
11,-1.8822761744166108,w
12,0.21100465692298298,d
13,-1.6883639349911934,w
14,-0.9524391349970681,o
15,0.20368298511046093,u
16,0.06620381614775672,l
17,0.01507809484535869,x
18,-1.3914621450695808,p
19,-0.5866299044656746,p
20,-0.9169661234007072,n
21,-2.425598338969161,f
22,-0.3902205900441192,z
23,-0.30930282059758646,j
24,0.7408138959783033,k
25,0.3203110516708761,c
26,0.9989844971249866,m
27,-1.3161876313539325,g
28,-2.130473785074017,c
29,0.2376427114482636,j
30,-1.4893227346237916,s
31,0.15235745720246258,o
32,0.976575546196411,x
33,0.125818255934894,t
34,-0.0341510324003978,t
35,0.9177035330124935,g
36,0.6134723348368271,w
37,-1.3091167354387214,b
38,1.731960244737249,o
39,-1.2569485021730538,p
40,-1.3862380132093366,g
41,1.0186880562145657,s
42,0.6846754584058616,e
43,-1.029178339849964,v
44,-0.3365696425931328,n
45,0.07199353611073488,k
46,1.14966595127718,o
47,0.26945378084832955,v
48,0.7781050917436906,f
49,0.19283567880564012,i
50,-0.6150052840831269,e
51,2.2079826191156706,b
52,-0.4268755514472817,w
53,-1.6166766929523202,s
54,-0.04634883977944879,n
55,-0.9023657763960505,c
56,1.915936447505162,i
57,0.6333460478416397,n
58,-0.7468771400314735,b
59,-0.8384382791980053,g
60,1.2279792771712235,k
61,-0.8080123624168192,z
62,0.8734481066800602,m
63,-0.37906789897725585,c
64,-0.686069535451843,g
65,-0.21746299418086784,h
66,0.6315379104988957,b
67,-0.09762059196466324,o
68,-0.34471065645392573,e
69,0.7682517020200728,d
70,0.2178340928183669,k
71,0.06897509669668124,s
72,0.31570351936471674,i
73,-0.161235191523076,d
74,1.691958212217985,h
75,0.674686367256028,h
76,2.23442389546909,i
