a,b,c
1,0.7115019789630159,a
2,-2.750738621012281,f
3,-0.042784649337038516,w
4,0.8621289322176698,u
5,0.8685984863284999,i
6,-0.44096032280935527,x
7,-0.6650980513694384,p
8,0.2889756062659463,s
9,0.6368990640671865,v
10,-0.04304547715864099,e
11,-0.6680722501309818,n
12,1.7694064466484447,w
13,-1.256672243146492,q
14,-1.923602071217478,q
15,1.0288267647305307,w
16,1.3791338669937627,u
17,0.9331709932675162,v
18,0.33405588607860637,d
19,-0.06441324793902642,c
20,0.4282180077497646,s
21,0.8890188969520216,g
22,1.3586493239749493,q
23,0.1727503552558876,a
24,0.0852942708397671,j
25,-0.037997541823446716,x
26,-0.353386864717236,s
27,-0.9370610868189508,k
28,-1.1170858861376627,v
29,1.7461446565198913,p
30,0.6734979947354142,w
31,0.7176207193172559,i
32,-1.826207763191704,z
33,-0.05083773489481063,k
34,-0.06170485416427654,a
35,-0.5325709932887516,m
36,-0.31197106378332723,r
37,-0.4849023695873317,v
38,-0.16361479645753507,h
39,-1.8916274854890682,g
40,0.43707859366285784,z
41,-0.3089687493143559,j
42,0.8820116172175572,g
43,-1.597903013744766,y
44,-0.03373732195861412,o
45,-0.8289696574110011,c
46,-0.9041263267060586,b
47,-1.5312959296026516,i
48,-1.2910928897213856,e
49,1.9868962474073684,z
50,0.09542294942138456,c
51,-0.49172087272361054,h
52,-0.584748240819433,k
53,0.4662726691614188,t
54,-1.0905615021866353,z
55,-0.11573428085283462,w
56,0.4883277930273487,t
57,0.6628443224880869,h
58,0.04315985054241613,o
59,-0.2874953432344878,p
60,-0.6023192248000521,n
61,0.4091034916763288,j
62,-0.9485040992351407,l
63,-1.2491892657611259,n
64,-0.1381994402886702,a
65,0.8222011318101091,c
66,-1.11381710823533,z
67,1.0666119849753013,f
68,0.5428613591233664,h
69,-0.30931089733659733,z
70,-1.3177638929484687,f
71,-0.86479492094903,a
72,-0.6453364729504197,x
73,0.02409967860492384,r
74,-1.1924349590045804,u
75,-1.4643750369837853,g
76,-0.29834887933516935,s
77,0.11655382543734327,l
78,-0.5109371871452894,s
79,-0.27779411676781435,g
80,0.2910880949694197,g
81,0.6198342690819134,y
82,-1.2682047243003522,k
83,-1.775337883454153,o
84,-1.7350599008565566,b
85,1.6698671431583783,c
86,-1.9681444197977715,v
87,2.407047573672762,g
