a,b,c
1,-0.005069365924001794,b
2,0.4587121938424553,p
3,0.8752907661143273,d
4,1.4283394886738525,e
5,-1.5529659333187356,b
6,0.24122474080013007,l
7,0.27856811764031375,q
8,-0.6820951470918624,w
9,-1.1714499615074325,z
10,0.20767320708529163,h
11,1.4772049095451218,b
12,0.19590407983252273,b
13,-0.15193000466173892,k
14,-0.5876792098196622,y
15,-0.04437422421305728,o
16,0.6782188607384281,s
17,0.8172559653423753,z
18,-0.13978399298636093,k
19,0.7688553534159915,b
20,-0.31222701366987876,r
21,0.8875834580565027,c
22,0.43102878181601273,z
23,0.4971725689913935,k
24,0.27754012237959436,f
25,-0.11045123657253242,u
26,-0.04341104961731782,g
27,1.3896862093863642,z
28,-0.9246577671534036,c
29,0.8518909013395771,o
30,1.701564721961211,e
31,0.8731870692356923,t
32,-0.8134615762168153,r
33,1.957624925383364,m
34,-0.6239419461904908,s
35,1.0485231464553013,w
36,1.97574033355281,y
37,1.1233422934421662,y
38,1.2201721464396331,z
39,0.8184754214241122,j
40,0.6156191190452726,w
41,1.151682120185649,w
42,-0.7628616087645896,w
43,-0.1109597493266846,m
44,1.5394711685098863,l
45,0.8016886464346015,m
46,-0.5028708754370754,v
47,1.21652541786785,w
48,1.4401970126737957,a
49,-0.18625185731759006,b
50,1.0244811148981143,a
51,0.15804909146665191,j
52,0.034649917263974366,i
53,0.3866499604269309,a
54,-0.464327575307374,r
55,-1.3796622141308337,d
56,0.537877496719388,h
57,-0.22749333503836777,g
58,4.8163066256303784e-4,k
59,0.4018906799603889,b
60,0.6973165005423024,d
61,-0.2759097074173242,w
62,-1.2003609307689171,b
63,1.630526958574048,p
64,0.23841937576873246,s
65,1.416194314364284,q
66,-0.8878923348170258,k
67,1.005174850603418,x
68,0.5632552270389154,g
69,0.09101612453777988,e
70,0.7766138200483499,u
71,0.903387452934317,g
72,0.3049476247051056,m
73,-0.5245376151779787,g
74,-0.34492919418870294,z
