a,b,c
1,1.1133292629726323,j
2,0.09658186707539478,r
3,0.1251593015547016,d
4,1.0125956455994063,j
5,1.0095414794532722,d
6,0.3820227903577156,x
7,0.5229906554004974,i
8,0.6542823612092646,w
9,0.8360062919857537,l
10,-1.1638849410537375,d
11,-0.2937728824808149,y
12,0.10863773933842788,g
13,-0.5889174672600385,f
14,0.822055378648955,y
15,1.532408060840779,t
16,0.7217540240155167,j
17,0.7259933044945156,i
18,-0.2830335158013174,f
19,-1.5964726579346817,a
20,-1.4138596919673745,b
21,-2.0150470166252767,a
22,-0.86114341430729,s
23,0.6430811431723041,j
24,0.47468336268539685,v
25,0.7712516342651912,u
26,1.4327095135207688,s
27,0.8433898789601781,i
28,0.7255969641959574,n
29,-1.1461652874881592,j
30,-0.5132949823464381,a
31,0.8273207892745487,s
32,1.4047744048429707,o
33,-1.498087591055913,r
34,0.5025927980635985,a
35,-0.2659772705422963,w
36,-0.24968323088813874,e
37,-1.5997779000056218,b
38,1.529987230623282,c
39,-0.3182478091100679,i
40,-0.866112132986419,w
41,-0.18877328981230224,r
42,-0.5034577530579514,i
43,1.0932396865153613,w
44,1.38425394405142,t
45,2.1410965870876244,t
46,-1.245248637378835,i
47,-1.076111145861467,g
48,-0.08883957609413617,t
49,2.4165122386005624,c
50,0.40150562359504766,v
51,0.08410437564998013,g
52,-1.4587868721865245,i
53,-1.432577111266098,u
54,-0.011735037610303863,e
55,0.3430279508495253,y
56,-1.127033274972167,e
57,1.0639319170400963,e
58,0.05822200853371528,l
