a,b,c
1,-0.372756968453455,p
2,-0.0975382136601099,e
3,-0.8576792134204567,v
4,-0.41270218019441274,f
5,-1.2248670243456434,x
6,2.0526743682692103,q
7,0.1736039943298374,t
8,2.410360233739289,h
9,-0.4878344025956387,l
10,-0.11717047496909529,s
11,0.2455096499863982,h
12,0.1779267341906122,m
13,-0.5335855876132951,y
14,1.0552147391668463,d
15,2.489767210882765,b
16,-1.2433600539467102,s
17,0.7946650283013873,t
18,1.6272911920647357,l
19,-0.2261026766370767,f
20,0.1968931148744531,l
21,-0.7023562811535906,t
22,1.1207452816656522,y
23,2.146891599573662,e
24,-0.3211310825345468,v
25,0.4122049107104094,d
26,0.12114799718648392,e
27,-0.4142504703823072,y
28,-0.2979673622871979,v
29,0.2786735057393826,r
30,-0.24218049378681053,f
31,-0.02348021389675312,y
32,-0.03472883576271637,z
33,1.164796415464774,o
34,0.7533438800087375,t
35,2.0878325447331605,u
36,-0.2079210775359348,n
37,-0.3438915922300586,u
38,0.24255547928861806,a
39,0.17600804559413566,y
40,-1.2893771100636713,v
41,1.4933971758836817,r
42,1.8112367024128206,p
43,0.7074447839867484,d
44,-1.3573516233900076,t
45,0.6372100262050778,l
46,0.2553304541891082,i
47,-0.04303485020154318,b
48,-1.456253964947932,z
49,0.5594201831511627,i
50,-1.011078099843526,u
51,0.8520611383337965,g
52,0.6363880879192693,c
53,1.161292172504063,s
54,0.8290580121629277,y
55,0.34882381659818057,d
56,1.563234223477715,e
57,0.7708672197127633,q
58,1.1728853375980046,h
59,-1.0389197944900763,d
60,0.2216963144129699,g
61,1.2301866472805965,l
62,0.7100134126715849,k
63,-1.1348858822172616,s
64,-0.7840905106180381,n
65,-0.9978277518480219,m
66,2.704896880228352,u
67,-0.8790436505826777,l
68,-0.6830685112947125,g
69,-1.9749766900257302,f
70,1.3040424720856043,t
71,-0.15812715311494824,f
72,-0.8458768299020657,o
73,1.0004466785390316,y
74,0.5877449357097662,h
