a,b,c
1,-0.9370554952879646,z
2,0.9986153245680749,y
3,1.2638134873421791,t
4,-1.9874241709102944,l
5,0.6334802466519253,k
6,-1.0375971635022803,e
7,0.23708988768606576,i
8,-0.146073009431162,a
9,-1.691434968930079,m
10,-0.9205928905703997,d
11,-0.22394384714992005,w
12,0.5005337661988954,b
13,2.072619902253441,s
14,-0.7245196869856086,e
15,0.2330090573576277,g
16,0.7717844762331066,w
17,-0.935060518383344,n
18,-2.2667442399172524,c
19,0.3209719026095468,j
20,-0.8836993966377323,q
21,0.3535168565828052,p
22,0.17787197557663306,a
23,-1.3470580000608356,p
24,1.4725849558930595,f
25,0.9504687711047977,k
26,0.26115462946111095,f
27,0.6192228020429683,p
28,1.292046642073608,g
29,1.238695011161137,v
30,0.976668613525052,s
31,-1.475565866211857,l
32,-1.5328402880461725,o
33,0.1529604266839021,s
34,-0.31049275845894225,a
35,-0.7341306115435667,v
36,1.0297689679587303,b
37,-0.9946413850946367,i
38,0.5293046626588125,v
39,-1.4079211415017956,r
40,-0.009797275237863662,x
41,-0.7624302491811242,y
42,0.20141958917262942,p
43,1.805962964693167,w
44,0.17498467920576416,e
45,0.8319382297384519,v
46,-1.787364100609552,w
47,-0.5399720359240846,r
48,1.1159360900758704,w
49,1.072680808563993,i
50,-0.9120141911818888,s
51,-0.2686633144716334,z
52,-1.0479350596968928,x
53,1.2334352640140804,o
54,-0.06360436619066684,j
55,0.13907295590895233,s
56,-0.4174591016383421,t
57,1.3922606289742665,w
58,-1.0349102351590205,x
59,0.33785470055808126,b
60,-0.41499074315797285,f
61,0.047658563959980714,q
62,1.0290897079456007,q
63,-1.2431480706670404,g
64,0.7710790771427876,j
65,2.8530276755633484,q
66,-1.722056187414382,y
67,-1.0170613785660778,p
68,-0.12785943696625895,u
69,-1.0340671875330394,s
70,0.5431811434264777,t
71,0.9838553608384784,q
72,-0.5174586944785412,v
73,1.372080435929919,s
74,0.19991956381398626,i
75,0.45203098771410277,i
76,1.0873724884273959,p
