a,b,c
1,-1.3897746243961604,v
2,0.1783055571026129,l
3,0.37970503819477863,d
4,0.1909340800377047,u
5,0.60826170350598,o
6,1.6555796385529415,s
7,-0.14683952520478297,n
8,0.8006890183195635,q
9,0.9990287977530092,p
10,-0.5061423539831921,o
11,-2.3769382724520347,z
12,0.3311030894712207,f
13,1.3724117200141164,c
14,2.3724789966897,y
15,0.2772667673618308,z
16,-0.049779713766051045,f
17,1.8433549496203965,a
18,-0.9680564746327854,u
19,0.2272582665899145,x
20,-0.6843114040416695,q
21,0.21539565547378386,n
22,-0.3136697956543665,s
23,-0.23524680622443717,p
24,-0.5846499835941413,j
25,-2.829381330558924,j
26,-0.9715974414514672,p
27,-0.38519192042414035,a
28,-0.5746649455527022,v
29,-0.6194040375299918,z
30,0.8230376748403299,k
31,-0.5765598639113475,s
