a,b,c
1,1.769937947608853,a
2,1.6105832751429865,u
3,0.17136226797490323,x
4,1.2398298816580742,g
5,-0.4944161964737814,z
6,0.9107715918387709,t
7,-0.09241380192916678,c
8,-0.39800290641996444,k
9,0.8165850905130999,j
10,-0.005989904893570492,x
11,-0.5529698556830923,d
12,-0.4841421939470608,g
13,-1.1746232232130887,m
14,0.19946640160341483,k
15,-1.8311373557091124,g
16,2.424941832881493,t
17,0.8372821026698205,o
18,0.08230356561205106,a
19,1.298218816860496,y
20,-0.353005717553936,r
21,0.6569377051900478,s
22,-0.7953938270830073,t
23,0.5458028563312268,m
24,-2.068456670683531,n
25,0.8044963313040583,r
26,0.4804046675156677,h
