a,b,c
1,0.35690288827467653,y
2,-1.1447696255286337,r
3,-1.8454429531691492,n
4,-0.773356025034489,k
5,-0.97371719814313,g
6,1.310557191790794,a
7,-0.0705633898095335,v
8,0.502662856478216,j
9,-0.5771067468658415,m
10,1.3868667260695775,x
11,2.010030033810134,n
12,-1.1632924830996103,e
13,-0.242571717583072,b
14,0.7242006017590189,r
15,1.4411722158710158,k
16,-0.40452587686601665,k
17,1.0308204228832767,k
18,0.055363548593151145,l
19,0.027446497138577115,e
20,-0.04629777929518796,h
21,1.5091801765019106,n
22,-0.8709551269775424,o
23,1.5535084490224675,v
24,0.33506809309606667,d
25,2.4446127512299185,j
26,-1.2690212298496693,x
27,-0.3067916114268272,j
28,1.5243430926901769,z
29,-0.8963104840749474,c
30,2.1187527174417555,a
31,1.3302375149598462,i
32,0.7128472388844103,m
33,0.046041720977789274,h
34,-2.0490872380886107,a
35,0.15373363304555396,p
36,-1.0360681772358706,k
37,1.158179716223441,g
38,-0.7538362873175848,n
39,-1.9500623354258984,n
40,0.3744752717800007,t
41,1.0378781085013389,l
42,-0.13300193651574763,j
43,2.122631910529136,w
44,-0.6503138177173617,f
45,-0.6885143350958499,o
46,-0.6592959703222322,o
47,0.172958284122058,o
48,-0.23141246898642362,b
49,2.972483903980518,i
50,-1.1380855427451577,x
51,2.1076292060728608,s
52,-0.08304402931847951,m
53,0.35791324633951827,j
54,0.02573914139131197,d
55,-0.9919717403866172,m
56,-1.137560896470529,v
57,-0.7144186658941971,j
58,0.9895709197137512,k
59,1.0758062438537341,i
60,-0.6173350394227951,g
61,0.28633899520824535,a
62,-1.3588026735474494,e
63,-0.05084227738809558,n
64,0.9181968643469581,n
65,-1.8787187997759034,k
66,0.03923612805618375,o
67,-0.29862742059816866,y
68,-0.5040835001327707,n
69,-1.227147207634373,l
70,-0.37534558651950867,s
71,-1.4459849181600295,i
72,0.5870497299553155,r
73,1.0114834180157213,o
74,-1.6118539959792808,k
75,-0.8057606414150504,d
76,-0.804925272733513,m
77,-0.29970442382756307,r
78,0.4131266006554583,r
79,0.620623270107212,u
80,-0.11400967896686456,s
81,-1.2383965705254405,c
82,-1.2464109493726059,a
83,-0.9321549770756179,p
84,1.3256438507531318,c
85,0.11395225716761798,c
