a,b,c
1,-0.842784325579471,u
2,-0.4006929934180002,z
3,-0.5043662348777546,m
4,1.9339438770029138,t
5,-0.7361936018207967,p
6,-0.35300124022041796,v
7,0.1659282865006613,e
8,-0.3504610215428596,a
9,1.0374462782201392,c
10,0.690035006130478,a
11,-0.5981081289107464,k
12,0.5547833030218718,q
13,-0.5445792443175798,q
14,1.6131037493327627,n
15,-1.5221377316716689,a
16,-0.7531472629311774,q
17,-1.8870657707598497,t
18,1.3200205829493123,s
19,-0.3253028585662459,u
20,0.26067976635186374,k
21,-0.09312982170193769,o
22,-0.23494816207853544,z
23,-1.276530833825769,k
24,0.41417167490191614,c
25,-1.062880680382157,a
26,-0.6550261987344926,v
27,0.06378898337844327,d
28,0.6893722790507083,a
29,-0.9130996300020892,p
30,1.4882310077897256,b
31,-0.5015784492743751,u
32,-0.3588281437970723,h
33,-0.5673240062182037,s
34,0.5634102674620933,u
35,0.6544505323653708,u
36,0.03222309494614007,t
37,-1.0351804440814898,f
38,-0.6390504609909434,s
39,-0.7422332988703184,d
40,0.33472609830660094,e
41,-0.5615367447247348,k
42,-0.6784359444808968,p
43,0.9257998290882146,v
44,0.9550321543891753,w
45,0.1354814886477286,b
46,1.5972901177005974,e
47,-0.02605886657251781,b
48,-1.1822783279751536,w
49,-0.07372821983523345,k
50,0.21924886665522034,j
51,-0.14304875552946245,x
52,-0.2619389252265475,m
53,0.525402241131396,b
54,-0.9079291101416167,s
55,-0.5568150302757559,p
56,-0.5664955533943504,k
57,-0.8408783882009465,d
58,1.0218567987273466,i
59,0.8117829251303871,b
60,0.06894943686247493,w
61,-0.40432161750315976,r
62,0.567011332333135,s
63,-1.3445936845642383,h
64,1.1722623917011838,r
65,-1.1340410389543845,e
66,0.37393580369112434,a
67,0.010985914533361315,g
68,0.2608983385682752,f
69,-1.1339697701882123,d
