a,b,c
1,-1.8884379456749338,k
2,-1.4274448427683204,c
3,-0.8081870351701813,o
4,-0.5858142881498143,e
5,1.0911829607706842,e
6,-0.8679181228660141,p
7,1.9646572860785407,x
8,-0.01994171982862308,f
9,-1.117684679341897,n
10,-0.040046346514723996,a
11,-0.17548618471198424,h
12,-0.16741785397885917,o
13,0.20845138687704923,w
14,0.9742659415416877,d
15,-1.6764482402385636,w
16,2.2345894070984724,t
17,0.3812467440175362,i
18,-0.6013307528889197,p
19,0.29833657886929515,u
20,-3.07270536974074,t
21,-1.6503718948416035,i
22,0.026468662345655956,l
23,-0.7691264412076421,v
24,-0.40776037879178695,o
25,-1.0462885119774121,d
26,-0.5231271624393226,o
27,0.38637318291683104,a
28,0.3134774827167439,l
29,0.18500130365895384,c
30,0.5556917303702325,x
31,-1.1035447951125554,k
32,-1.523994032862617,y
33,-0.8414071461450782,u
34,0.6782669580065525,p
35,-0.07412570191481029,b
36,0.24569028806604162,i
37,-1.4911404988622892,h
38,-0.2657343139644338,w
39,0.39637962118462283,x
40,-1.28411955702331,v
41,0.8763034704006277,j
42,0.8879051969364836,x
43,-0.18966466681974314,p
44,-0.3227996594977214,p
45,-0.5287048583286019,o
46,-0.27895139690866144,b
47,0.929595088988421,p
48,1.6294071809091761,k
49,1.3627241271254846,w
50,-0.8006748856012788,x
51,0.7199061918982443,f
52,-0.47646592224559453,z
53,-0.08470218394683157,k
54,1.0633546236554479,t
55,0.7678706159159875,k
56,-1.0119366427145597,q
57,-0.13989243460961362,r
58,-2.115495925737994,o
59,-0.0282373198796933,f
60,1.1976923185452124,u
61,-0.289030586608171,m
62,-1.319805556467342,w
63,0.3615598865382999,h
64,1.5762687512807196,a
65,0.13963665263706124,s
66,-0.7469056138334412,p
67,-0.7871714927800771,m
68,1.1512634814006508,z
69,-0.5973383689285101,u
70,0.7214548808304126,x
71,0.45810397726144486,t
72,-0.4495811616189853,f
73,-0.7174235201278149,l
74,0.254310204605636,m
75,-1.647029884663315,q
76,-1.3928795231246829,m
77,-0.9850294653273959,k
78,-1.0463917168168815,s
79,-2.692226963159408,x
80,-2.586811051601465,b
81,1.3418128393044348,s
82,-1.9224178572369715,p
83,0.0921960672610782,g
84,0.758182815540204,k
85,0.8191559652662238,c
86,0.5455772869322759,o
87,0.7159940537297361,b
88,0.10468555201980224,f
89,-0.705191427537548,s
90,1.2444102978950946,p
91,-0.5069511584625523,g
92,0.3787482230814483,y
93,0.4888762513620958,p
94,0.8126017147813069,a
95,-1.4168240816072282,v
96,-1.1533743777705256,r
97,0.49065262990699066,b
98,2.289947138937766,m
99,-1.0111976954186772,z
