a,b,c
1,0.21630137463067622,p
2,1.6598608193998508,r
3,-0.27097004023142135,l
4,0.4016320713481553,y
5,0.47076332973124413,f
6,-0.4151207612626522,d
7,-1.5178723430369598,s
8,-1.642660056255532,d
9,0.6473319772721502,l
10,-1.767206061728949,q
11,-0.30946486274564045,f
12,0.765239421202953,b
13,0.01819090873128935,x
14,-0.46070613650209186,b
15,-0.6121543250526202,z
16,-0.5207506339563339,t
17,-0.8218539421401406,v
18,-1.3928628600057256,k
19,-0.8887050803711147,u
20,-0.8913214805607272,w
21,-0.1951077537275221,k
22,0.8905097009309687,d
23,-0.6048352130452576,b
24,0.0954614775104399,q
25,-1.843499465901152,h
26,2.1215840330360134,o
27,-0.13022747189094935,q
28,-0.13133554775578768,k
29,0.4966193971859472,d
30,-1.0128257007639494,a
31,-1.3216969857086138,e
32,-1.0998796523322694,f
33,-1.0480963164117878,a
34,0.4991926611549294,a
35,0.5085743270499382,n
36,0.2621382225399561,s
37,-0.9893692667410688,c
38,1.3102839382799185,l
39,1.7719615799628012,n
40,0.2527602194287158,u
41,-0.13201095534762355,r
42,0.6587333229481938,i
43,-0.12224672508638793,k
44,-1.4100920207336,r
45,-1.5359494146236965,n
46,0.04213266038845814,i
