a,b,c
1,-0.17918261741352934,v
2,-0.01140203223542795,e
3,-2.906138734531667,s
4,0.7614279844877598,r
5,1.2458607064552376,m
6,-0.7795352554486259,i
7,-1.3437580413463543,l
8,1.221636730021029,d
9,-0.6913748683102354,c
10,0.21711172236693113,z
11,0.01052993228246888,u
12,-0.42350189114501346,a
13,0.4836101184204223,d
14,-1.3671244643156941,k
15,0.2520308155926914,k
16,0.3069796039161198,w
17,-0.5889495980073799,z
18,-0.642868052012282,t
19,0.12099308193593121,h
20,-0.7280868860655941,f
21,2.0798607716739226,n
22,0.5370276746561617,l
23,1.0479229827462098,q
24,-2.4260949708588995,t
25,0.2050033610069781,v
26,0.6223171798683567,a
27,1.0494515219875031,n
28,-1.2498431323044426,w
29,1.4839471957224404,k
30,-0.2861322318386714,j
31,0.20996127830173866,a
32,-0.3185044924234468,e
33,1.4313619374237208,y
34,-0.5760335300409953,g
35,0.09902809507537694,x
36,0.024568790018459536,h
37,0.14304111265425362,q
38,-1.3832582640522941,i
39,1.9424570954749527,w
40,-1.2222362863425362,a
41,0.0075942399054835415,y
42,0.28859734011433513,i
43,-1.6528623639322633,f
44,-1.876393474948941,i
45,0.6403525112262397,l
46,2.6766721526590573,u
47,0.6531633745575022,l
48,-0.6502395209369056,d
49,0.2714170970952624,a
50,0.3807330916507574,f
51,-0.004628355187144462,q
52,0.5544469080269593,u
53,0.44571404576008444,r
54,0.1673264707261386,n
55,0.03839147207637014,y
56,1.139964291408053,q
57,-0.32326661825522235,s
58,-0.31160070527916195,g
59,-0.642412291131985,q
60,-0.07102164357005984,e
61,0.30232341873349905,v
62,-0.9961463699852694,e
63,0.533193056215428,c
64,-0.5588882650474931,p
65,0.015263348667869494,v
66,0.2240722022665917,f
67,2.808828953012943,b
68,0.46394966338794247,a
69,-0.446103893846605,v
70,-0.1598964396511236,q
71,-1.8400671848889913,d
72,-0.8052422942054716,j
73,1.1455377740934196,h
74,-0.1965336718116773,u
75,0.0984913274833331,y
76,0.4177823941764159,t
77,-2.1688834762364326,h
78,-0.295814430221383,j
79,1.5998323713037592,g
80,-0.24633570414572772,s
81,-0.6701536004216209,w
82,1.2624262652982594,p
83,0.3200300800258523,c
84,-0.24737633204043474,q
85,-0.9710853178663527,v
86,1.4011291416692597,p
87,0.6021101987740699,j
88,-1.3758398091582071,l
