a,b,c
1,-0.1970234106939186,w
2,-1.4182409558309819,q
3,-0.8930233456511927,j
4,0.13311180196487088,n
5,0.686552424292217,g
6,0.7640276528281268,h
7,-0.1298843158798195,m
8,-1.1987599975442642,k
9,0.9860747413199228,f
10,0.8580090420877418,m
11,-0.07464132157479351,y
12,-1.2848326105689398,c
13,0.9977018761991882,x
14,0.14718696781750168,x
15,-0.28961771785366763,l
16,0.03553061684764877,x
17,0.4397626936770332,p
18,-0.2740938964687322,q
19,-0.6364097401466702,w
20,1.372579216958653,o
21,0.3853611424983203,i
22,0.43342466199201973,n
23,0.8673201951101324,u
24,-0.19764379709485413,w
25,0.9134941150464166,x
26,0.07783014843446856,e
27,-1.2042996017254297,o
28,-2.0082713449409137,o
29,1.9305121776334404,o
30,-2.025706977134685,y
31,-0.18716751546769703,g
32,-0.3044014995647667,m
33,-0.9794317478913365,l
34,-1.1090109081519464,d
35,-0.695493746479463,t
36,-0.5443663932525601,a
37,0.49628651318399913,o
38,-0.15944841919614813,f
39,-0.7352914095464073,f
