a,b,c
1,-1.0686343692726683,d
2,1.211667414126337,r
3,-0.5736683471041805,b
4,0.018185543832305796,w
5,-0.36889740986997654,v
6,2.2125582945076623,h
7,1.1929130117714422,x
8,-0.9224636387190988,x
9,1.2648110878465053,s
10,0.6352191546493473,p
11,0.6342776323625322,f
12,-0.44708670588506433,h
13,0.4239944986435415,j
14,-0.0011209149173974939,a
15,0.8839502365973946,o
16,-1.0870837783713836,x
17,-0.1491199157438804,w
18,-1.2201177648349462,n
19,-0.05599329898164896,v
20,1.5143678420407851,t
21,-0.03737030849931857,d
22,-0.34077226002380023,l
23,0.7340759797588526,l
24,-0.6654739065324734,q
25,0.6107345889012353,e
26,-0.9458704323641259,e
27,-0.4283391485797281,j
28,1.1032917758738479,d
29,-0.4517102114065446,e
30,0.6104513180647471,w
31,0.3339433930303109,c
32,2.969534249718959,w
33,0.7620505723026247,d
34,0.49586419984384644,y
35,0.29868806586702346,p
36,-0.8621521275543981,v
37,0.8602327124377003,i
38,-0.7645370210311001,o
39,-0.9770618638341507,c
40,0.9633535754091679,k
41,0.8649095057925368,c
42,-1.0676398234313185,l
43,-0.025431246074944788,a
44,-0.6180714273680452,n
45,1.9321865203014994,r
46,-0.5378056762931803,n
47,-0.2921532280361009,u
48,-1.803968162204669,z
49,1.0532251294804564,n
50,-1.6679873890950294,u
51,-1.3843819802690178,l
52,-0.4283697806724936,v
53,-0.005183820352316442,h
54,-1.7392216883942997,l
55,0.2601170474099493,h
56,-0.32285638627607244,u
57,-1.3971320837032806,n
58,-0.8568800311046373,i
59,0.8433309102209068,m
60,0.19546961057116216,z
61,0.13312451710322432,a
62,-1.1318328216444289,c
63,0.25467437941747234,q
64,1.3538593918358237,o
65,-1.2442366728985252,a
66,-0.47777132105255893,j
67,0.9331435796712074,v
68,-0.4222579859413077,l
69,0.6037025135831082,b
70,-1.0829630633440894,n
71,0.6109249510087181,r
