a,b,c
1,0.8904743356876154,j
2,0.5626979212494205,f
3,-0.043957034364679626,k
4,0.278191769871656,n
5,2.438144275425776,v
6,-1.6992746440923452,c
7,1.0804333211731019,b
8,-0.1582633137745895,y
9,-0.8637583143523021,k
10,0.05071162524416392,p
11,0.8414745459957218,p
12,1.0942960639391117,i
13,0.6126080760027798,f
14,0.28322476712946,e
15,1.3380912095801656,l
16,-0.2488888353218976,a
17,0.8572524256588832,s
18,-0.639993869345648,l
19,-0.7791971338923952,u
20,1.4785386566327832,d
21,0.22845695577351888,a
22,0.06897470629587252,m
23,0.7872209838506391,h
24,-0.15592706518794072,p
25,0.09312265075122203,o
26,0.5401604195791347,e
27,0.03435464728404971,t
28,1.7402661778451645,w
29,-0.3120554123766908,i
30,-0.7282346390811413,r
31,-0.5927504649782949,f
32,1.3813198108179228,f
33,0.4282294627928001,p
34,-1.1618477931189255,z
35,-0.5466684299870077,z
36,-0.3282413596151597,d
37,0.7955920999772906,y
38,-0.7977760454763726,i
39,0.1004155520040802,a
40,-0.651226477921939,d
41,-0.9528465723383003,s
42,0.1464852552672279,h
43,-0.6480962569847033,c
44,0.9646006804241968,e
45,0.342252092014443,f
46,1.2798691918654364,b
47,-0.039022348299834295,b
48,-0.9828295270575818,b
49,-0.6680657888075925,c
50,-0.7846073053020619,r
51,0.3000332522933017,o
52,-0.5539169820295835,g
53,0.07090777407769044,x
54,0.806740913132444,m
55,-0.3450867050012356,f
56,0.017528680656644136,l
57,0.5846820733195831,k
58,-0.3253554590371983,n
59,1.9124837388209097,y
60,1.3231797483766965,m
61,0.036507377491227753,n
62,-0.5299402171432197,q
63,-1.0790510146244905,w
64,0.230488401868486,g
65,-0.6252316591326081,m
66,0.9069814180674931,c
67,-0.4108078802194517,q
68,2.0733960269028007,p
69,-0.5454706699252395,m
70,-0.9406059258947619,j
71,-0.09152198295355023,i
72,0.12354704991419771,e
73,0.6064066938868874,m
74,-0.6854085375858076,z
75,-0.13451701559527227,k
76,-1.4857778701771773,v
77,-0.47556677682775417,r
78,0.5799287233414941,j
79,0.3508863131454743,g
80,0.4582283458034193,x
81,0.08564905206313421,r
82,-0.35745173702731387,n
83,-0.21124660654406985,a
84,0.7420195675757693,w
85,-0.40370307486826185,w
86,-0.7821018959524363,r
87,0.2243859844001023,r
88,1.4963887918981338,h
89,-0.0782041098820999,t
90,0.48124398390577267,f
91,0.5129426483356592,k
92,0.8276945996455278,q
93,-1.2394858620436675,w
94,-0.5463688767788686,t
95,0.07024473831973288,w
96,0.17668357285981862,e
97,1.1411408470179465,c
