a,b,c
1,0.09745419614448061,q
2,-0.639324053004821,j
3,0.7700761418620231,g
4,-0.933769993389538,h
5,1.0707640567824706,x
6,-0.190769098304309,i
7,0.3240325035739038,r
8,1.1216145974795673,n
9,0.058658678297498545,u
10,-0.028405153045652214,p
11,-1.268481602858048,i
12,0.20699738906406626,t
13,0.6789307698376831,s
14,0.8581566102873779,l
15,-0.16509266973858183,u
16,0.8275402357170375,u
17,0.32845994773123227,o
18,-1.6859981718939985,r
19,1.1504982320005197,h
20,0.00936429902547035,e
21,2.624878591852417,h
22,1.1402815184178958,p
23,0.7781922838316547,b
24,-1.2497259964606706,k
25,-0.804154955001457,s
26,0.9090985674922071,l
27,-0.8633431160621167,z
28,-0.7777272093449227,e
29,0.5075090847049987,h
30,-0.10951101170725468,n
31,-1.249449372693569,n
32,0.2318053852003502,r
33,-1.311867271395972,q
34,0.055928377378936495,q
35,-1.0151720205476635,z
36,0.6419306288601723,y
37,0.18493400972804916,x
38,-0.35329631056903554,r
39,0.19137880311628627,o
40,-0.8244568315200951,q
41,-0.6753542409465078,i
42,-3.3370387742202237,q
43,-0.6145992719983255,y
44,0.6567283456280294,p
45,0.8819087356136486,o
46,-0.007275861534585633,s
47,0.7763713990460589,r
48,-1.060115473972337,d
49,0.10713144185362218,h
50,-0.3019594162727535,q
51,0.6314290023428422,g
52,-0.8455420197733299,q
53,-1.5387094621194128,d
54,-0.29768909461664966,i
55,0.7315708031807767,i
56,0.707823635206915,b
57,-0.740671017232407,f
58,-0.9210189199683622,z
59,-0.8504951137896326,t
60,-0.8548645530630251,q
61,-1.0594515741628243,s
62,0.2639868333332408,n
63,-0.003432257976008523,b
64,-0.45581442964200514,o
65,-0.8984846943226835,t
66,-1.9507887261391474,f
67,-0.21174174115475738,g
68,-1.6944941739757668,z
69,-1.8924454235256767,r
70,-1.6015250913450376,o
71,-1.1589437406100394,e
