a,b,c
1,0.2558044635012133,u
2,1.2242752274007995,b
3,-0.015981465980495376,s
4,-1.0556851982871596,v
5,-0.8600038385997282,b
6,-0.8026063232262796,i
7,0.3792940659926205,y
8,0.12777743654673013,d
9,-2.5561146229380562,b
10,0.24555287710981405,d
11,0.04382790950136196,w
12,-0.1665531568950943,p
13,0.1193644969823473,i
14,1.880454617277652,n
15,-0.5130269022061045,t
16,0.659341550969903,o
17,-0.287108675416297,b
18,0.14620442178051055,f
19,0.7487495456578716,n
20,0.042861294203421614,d
21,-0.16064268745247984,v
22,0.9789054121927037,h
23,0.81848865999383,v
24,0.8198471384883232,v
25,-2.415732021785769,o
26,1.746407398283342,g
27,0.6026855312758526,q
28,0.27635074811300614,j
29,1.826456476372012,t
30,-0.5157930341076178,r
31,0.6667933345938183,d
32,-1.8791083622680846,w
33,-1.0527390610414806,m
34,0.26119090881187096,w
35,-1.6622240796667775,b
36,-0.4899240811102204,k
37,-0.10661076177784698,e
38,0.3473797521287515,k
39,1.023271263878573,x
40,0.8194159030986616,w
41,-1.0678100388261023,w
42,-0.1222702176067801,e
43,1.351291731355008,t
44,-0.3812136843799381,e
45,-0.7576231765717555,r
46,-1.0113893777462835,l
47,-0.03214115469008019,v
48,-0.9274999721915541,c
49,1.644922912590591,f
