a,b,c
1,0.913286578316649,e
2,-1.2673532037816475,k
3,-1.2732242601432637,s
4,0.48643082420829487,h
5,-1.3104747810843924,m
6,0.5383694066383448,t
7,0.8442074040055788,f
8,-0.6578097596435039,b
9,-0.6235570199602449,c
10,0.21087444903356078,a
11,-2.1692477397715386,l
12,-1.5180541778132102,h
13,-1.077968387179434,w
14,0.11312580144356674,c
15,-1.631006007739464,h
16,-2.0836479658791633,m
17,0.6822064192061164,x
18,-1.0706959846631823,s
19,-0.2373868871625772,i
20,0.7293428584625955,n
21,-0.2826014416456724,n
22,0.24594846057785827,l
23,0.013606225642673428,w
24,0.4032848640835174,o
25,-0.8465809288706365,c
26,-0.19927660471125547,u
27,0.37632500725709106,w
28,-0.12348238560468781,w
29,2.0298600458000466,i
30,0.8538234613770107,e
31,-0.07617385116898134,g
32,-1.3206159042157712,d
33,0.07575845157077449,s
34,2.6298784666499984,g
35,-0.8881960147921917,q
36,-0.11936885370549623,o
37,0.6763887413393497,a
38,0.04977032349362144,x
39,-1.9416343298550842,m
40,1.6039340321532267,c
41,-0.4186748410727491,z
42,-2.8969616000577085,s
43,1.3484133947533112,o
44,-0.8106324796033841,n
45,0.6684329213781736,p
46,-0.1556176930226796,y
47,1.0551433648093616,y
48,-1.0990778218429598,l
49,1.1063261116839223,c
50,-1.0448276936789433,z
51,0.8370725845749853,i
52,-0.11618411149909338,z
53,1.0639227767414994,o
54,0.3107294702793365,t
55,-0.410982272546784,m
56,0.5036425553953605,p
57,-0.39196884591145714,f
58,-0.03234377825245892,s
59,-0.980858364129693,t
60,0.8067471585508522,u
61,-1.1150437157805189,t
62,-1.5406729733594282,u
63,-2.233508016660734,s
64,1.1178860276295826,t
65,-1.4564551995790167,l
