a,b,c
1,0.4739058564660102,b
2,-0.7053711877606228,q
3,0.3909704706364604,n
4,2.2110324496558365,q
5,-0.17494169274057042,w
6,-1.1847389340447216,j
7,0.22834666338007525,e
8,0.16806953312550746,t
9,0.8619258241238135,z
10,0.7646866297776806,f
11,-0.1585340219737286,f
12,-0.14700630505995477,f
13,0.2734622400204383,d
14,-1.0814072477078502,a
15,0.4916126976088962,w
16,-0.38489581094256764,q
17,1.277373318976086,o
18,-0.37295622659096606,k
19,0.6014779490199049,z
20,-0.8960955094481269,b
21,-0.46052442871226695,q
22,-0.16722265557222243,d
23,0.618710660746889,w
24,-0.7428545029533978,o
25,-2.332107729774737,x
26,-1.85311927088269,v
27,0.7934000710378774,z
28,-0.7908438279691209,w
29,1.9332154427254578,h
30,-0.6726545723429647,r
31,-0.27937929530649713,d
32,0.4385150956739188,a
33,0.4787304367268377,d
34,1.4953078641274644,k
35,1.4056503134590506,y
36,2.181284832895968,k
37,-1.7185063700019505,r
38,0.71660896379237,c
39,1.4089576223254583,j
40,0.7684089743588132,n
41,-1.0439180890086637,a
42,-0.18166508703166506,d
43,0.08055909158953659,h
44,-0.14212157179595286,s
45,-0.3344252498616209,x
46,0.44759462113680853,d
47,-1.1296411833009563,t
48,0.06606421371327034,x
49,0.04420964043861295,w
50,0.6447538691541327,y
51,-0.5742239565330032,y
52,-0.8155230018534176,z
53,0.21449151253645435,s
54,0.9234991010412188,k
55,-0.9143587788277266,v
56,0.30815794361715526,o
57,-0.29822808106636617,k
58,0.7599775483360864,k
59,-1.7069103814892936,x
60,-1.5283925963212255,d
61,0.6610770812858535,u
62,-1.149349963768979,m
63,0.5031515433280369,v
64,1.5132020752675568,e
65,0.41412679546471154,n
66,0.3672016946337565,l
67,-0.5933788723527539,u
68,0.3416345053165205,t
69,-0.06750899901153969,h
70,-1.619431176523231,b
71,-0.49569570991231393,r
72,-1.0197976100988622,v
73,0.25847611734144543,i
74,1.6756546246008495,r
75,0.34518053602567916,g
76,-0.46033739480008545,k
77,-2.185198690312541,b
78,0.15987867775715106,j
79,0.5016614546699949,a
80,0.682648342590022,u
81,1.7894499885050976,f
82,0.3338673985146857,t
83,0.01825808758163395,o
84,0.6818807950168893,q
85,-1.492531391199396,j
86,-1.2418456050204765,r
87,0.0030662725575554255,h
88,1.1195597598676048,e
89,0.316685851473584,q
90,0.6775790976585371,k
91,1.102383913572838,n
92,0.34439471170884295,s
93,-0.8905872093386732,b
94,1.0651220025505959,q
95,0.7400933481999729,z
96,2.1584566240267304,t
