a,b,c
1,1.052165839408875,s
2,-1.0440334720043325,r
3,0.18715709656649374,r
4,-2.5699865056756352,g
5,1.0656668826979017,u
6,1.9165986931320982,a
7,0.2896589899488294,n
8,-0.3888267260860138,y
9,0.2446508594949413,y
10,-2.106541873448193,i
11,0.24262392539400865,v
12,-0.41009341269517746,s
13,-1.719015829972334,t
14,0.8280745876051209,o
15,-0.21058655580332772,c
16,0.21251583619269032,h
17,-0.43656890367661966,c
18,-0.3191087363131053,j
19,-1.0170799901014786,i
20,0.06303452139109308,a
21,2.8171575595604215,x
22,2.671238816686397,b
23,0.645760425542125,e
24,1.879303811352485,f
25,-0.692894764026376,z
26,-1.051930955536237,w
27,0.7419309678950781,c
28,-0.306340144521092,j
29,-0.8089870647156089,p
30,-0.873262835290448,p
31,-0.2491656713929624,h
32,1.835309981060064,x
33,-1.289403947895225,w
34,-1.358129769018729,q
35,-1.4938734100181386,f
36,-0.5377647978333834,a
37,0.008230254116753643,x
38,0.3917247442997506,k
39,0.11908992573592099,y
40,-0.4642824630329471,a
41,0.995726636748218,s
42,0.9164089986766567,q
43,-0.774447858085929,w
44,-0.2642425474917347,d
45,0.5324003130790047,g
46,0.025802731340582242,f
47,-0.11953827171960321,y
48,0.6470769135087049,v
49,0.3316102885589375,k
50,0.7841707473153849,r
51,-2.037790395354644,a
52,1.4738899616491834,c
53,-1.6828692499278206,h
54,0.724108422900538,p
55,-0.5429361759230495,a
56,0.5360579230933398,i
57,0.7657323496719989,v
58,0.8376461474028857,p
59,1.7812109874388238,r
60,-1.1273320267460574,v
61,1.119766463493588,t
62,0.6385095866635349,n
63,1.1878970897233219,p
64,-1.1273856174993224,c
65,-0.8035191968585491,k
66,1.444488179305208,d
67,1.6313044850380924,y
68,-0.0836308040416233,y
69,0.9036381858736455,g
70,-1.3375503559260329,y
71,-0.8274051473733653,y
72,1.4222335650180211,t
73,0.6834325149193653,i
74,-0.056004406401855764,r
