a,b,c
1,0.2859031932786978,g
2,0.477207313489909,o
3,0.52161891714018,m
4,0.5177877283486965,i
5,-0.7951569325698291,c
6,0.3953357628509152,h
7,-0.40034511099602255,a
8,-0.3812772038357318,u
9,-1.0896519708517505,g
10,0.752644918174966,e
11,1.2922220893854897,t
12,2.2515603436859415,o
13,-1.3470712501674877,x
14,0.6310843144180676,q
15,0.9322081042014779,b
16,0.9866763576338909,s
17,-1.1393965845060512,q
18,1.6108861494127142,m
19,1.0903548251218538,r
20,-1.8483439366706307,a
21,0.06693321802265555,o
22,0.466755858502003,d
23,-1.69113391169062,s
24,-1.72014238054197,f
25,0.4004504539844348,l
26,0.3828431745415939,v
27,0.44446032130608865,p
28,-0.5168646423764105,f
29,1.2645617275056324,q
30,0.7212848098505992,a
31,-0.4632771199578099,e
32,0.4972782319394153,l
33,-0.11370004477604931,s
34,1.923622304070697,l
35,-1.5619364360177952,f
36,-1.25588149811747,o
37,-1.2416393157668493,j
38,0.8133077585506719,e
39,0.26695414532375467,e
40,-0.18908784462674835,v
41,-0.0643461114396722,r
42,0.9442795914628335,h
43,-0.011872223249308797,q
44,0.6613156480449349,l
45,-0.8297062340528608,j
46,-0.7284449563580522,s
47,-1.3815775474941683,q
48,-0.1357244651766736,g
49,0.5368831923948288,f
50,1.0243947055930616,b
51,-1.3640955993921016,m
52,1.6937267592034138,s
53,0.684188386269516,x
54,0.5761988342203456,j
55,-0.40364136294581515,x
56,-0.38660173875009984,v
57,0.3489314919064631,w
58,0.47207055655391494,m
59,0.10157056390902178,z
60,-0.6949069370037764,c
61,-1.1465655650727882,s
62,0.5311840471813931,d
63,0.9133235229011659,n
64,0.36061664057857046,g
65,0.4872303628090161,t
66,-0.16439608664485617,o
67,-2.0321798079260014,m
68,0.1792292446827856,m
69,0.007645049670653176,b
70,0.43718220070669,s
71,0.5652564634999075,k
72,1.0567985328755134,v
73,-2.5743669772862785,b
74,0.16520584493535045,m
75,-0.3882401412188009,u
76,0.10936924780318882,w
77,0.04259487424304603,i
78,1.0917501872669093,b
79,-1.4634255615316656,b
80,0.1864021992347495,u
81,0.8329649059991242,q
82,-1.913268134332249,h
83,-0.6282374589670723,y
84,-0.6593755051957448,o
85,-0.017865592506993083,a
86,-0.3882298401534773,e
87,0.30925353882911666,e
88,-0.35408793154258855,u
89,0.1280444764856638,q
90,1.0219117659988466,m
91,0.571858407927617,a
92,0.8748372232777496,u
93,0.5081297962648842,o
94,-0.08909182117043643,w
95,1.7281442465561336,w
96,-0.1955726656770868,u
97,-0.23038967244963215,s
98,-0.956428232972613,f
99,-0.6870949449667758,j
