a,b,c
1,-0.5108861367929769,d
2,0.7850752331687663,a
3,0.5405745111499618,e
4,0.6323382767617721,l
5,0.007652087663191845,j
6,0.08262789273880085,g
7,0.9517430765542862,t
8,-0.4722598648034713,l
9,0.34369814297569534,s
10,0.15520218984371031,g
11,-0.8186596553820763,x
12,-1.1590559721118376,u
13,1.2354390572903249,k
14,1.283789050065784,i
15,0.3843572166387968,t
16,-0.5345686756379304,b
17,-0.13599671915676548,m
18,0.034825962168636926,y
19,-0.01942437352775385,t
20,1.8944440016457247,s
21,-0.5042280634890975,m
22,-0.3811620551921704,b
23,-0.032909315222552506,b
24,-0.20938201218787836,k
25,-0.034993491757904664,l
26,1.0188774338261157,y
27,1.255088006240811,b
28,0.9572518883144887,y
29,0.19957836038587398,n
30,-0.11763836215965283,h
31,1.7837841805597212,s
32,-0.48350852483004025,y
33,-1.9378880097859184,w
34,-0.21463088019870225,b
35,0.12160674966166768,k
36,1.1868464792956293,w
37,0.8717319818628638,g
38,-0.4831274516269216,c
39,-1.2291148417384699,y
