a,b,c
1,0.21185039238677938,l
2,-0.9850067693463863,d
3,0.5634735026903555,y
4,2.012576470449567,f
5,2.4703520440825755,f
6,0.968669165143252,k
7,-1.096861953717435,y
8,-1.069621309635714,z
9,0.30383027816320723,t
10,-0.8417637374867397,u
11,-0.4010205125502475,l
12,0.7325750478185288,y
13,-0.42757762595553495,s
14,0.6609925486363231,c
15,-0.6601241165324707,i
16,0.7253435283500819,m
17,-0.28493605812501077,m
18,-0.49038093920675124,n
19,0.5113581153623064,j
20,-0.4523140438220918,o
21,-1.0537218462320073,t
22,-0.1716839926879637,q
23,-0.6442815433734583,e
24,3.0553956042618573,v
25,-0.49962829338138953,w
26,-2.233449167023053,a
27,0.3423200463592174,u
28,0.07244199118492924,i
29,-0.11547043139596389,i
30,-1.121313239443677,y
31,-0.8606999269495204,d
32,0.7213079397047992,m
33,0.4324560123120083,v
34,-1.0488617213041236,a
35,0.019647123684618233,d
36,-0.4402423322226602,b
37,0.40332925123180774,e
38,0.13453343954170546,s
39,-1.063796630885687,n
40,0.9806710417437026,t
41,1.3439936641030545,u
42,0.9904544562100007,q
43,0.2830237481232099,p
44,2.1522868974987657,k
45,0.3455486134091522,u
46,0.18323954278825533,h
47,1.3150601672595374,x
48,-0.3837846308907334,f
49,-0.21244519793763278,z
50,-0.7199745971781305,l
51,1.2276646599117629,n
52,1.367252360889834,w
53,-0.13573332401875496,e
54,0.22351623377087693,h
55,-0.7144885789145625,y
56,-0.6924607558515721,s
57,0.8791775443224351,s
58,-0.43926831848191866,a
59,0.46429068412045227,u
60,0.22044008068389578,e
61,-1.73306136106972,b
62,0.6252423812128831,x
63,-0.9282751516275215,p
64,-0.5118218918984677,f
65,0.7079535762644175,y
66,0.6159096247832698,d
67,-0.3843998141318935,t
