a,b,c
1,0.3461273850602073,f
2,-0.3548502891607337,f
3,0.27302606703012955,t
4,1.6205084026183594,k
5,0.39667972950245317,c
6,0.7711216359828015,q
7,1.9134364031518387,k
8,0.9465149480000278,c
9,-0.7522740453695727,x
10,-0.664295837948087,n
11,-0.505648773159332,y
12,0.28090545061018163,a
13,-1.3260730125333593,x
14,-0.4048091090115862,l
15,-0.022217175799009854,r
16,2.982282034147589,m
17,-0.052308834506239084,m
18,-0.8034648210133059,n
19,-1.3131650326795676,i
20,0.5482344100007167,l
21,-1.0461496190915256,b
