a,b,c
1,-2.0509982292099047,g
2,-0.3594385462011671,j
3,-0.5262368019860185,r
4,-0.11533745610829145,q
5,-0.5262163841575738,y
6,1.608732537553069,z
7,1.2030253625782876,u
8,0.16730659978192242,x
9,-0.912392428528788,d
10,-0.06532127328494056,a
11,0.41907733623047166,s
12,-0.04094158804724937,w
13,-0.09518996678412366,f
14,-0.8002481553136298,q
15,1.0089933062401233,j
16,0.5273331151200936,m
17,-1.1567704856554666,v
18,-0.6828684725640815,o
19,1.1013637781767542,t
20,0.1814858311458729,i
21,0.0235282361686002,o
22,1.1183444190851288,z
23,-0.04631403430718618,w
24,-0.48747240045353063,m
25,-2.167318049171477,f
26,1.094906223755592,v
27,1.2052318458599178,i
28,1.6834384637288664,x
29,0.2628064453682528,u
30,-1.04843708908086,g
31,-0.9554094219884709,w
32,-0.22144271495107262,m
33,-0.23339979506048747,l
34,-0.26757473314740093,j
35,-0.8376981130551664,g
36,2.1081151288789206,u
