a,b,c
1,-1.0430384806395148,g
2,-0.8408778306689688,h
3,-0.19856228571072504,x
4,-1.3856223287806324,l
5,1.0493599781802645,a
6,-2.1776099058441165,g
7,0.8389777905086561,q
8,-0.513380507093672,p
9,0.45810237960395295,y
10,0.2882585188304684,v
11,-0.59999664227857,h
12,-0.5589298949381168,l
13,1.612215471597322,c
14,-0.25812065123876127,x
15,0.6041989775285126,t
16,0.6606730126330573,w
17,-2.01631358644988,o
18,0.34705417276907635,r
19,1.0260563441703936,r
20,0.16928776342185758,b
21,-1.5856389797608723,n
22,-0.5995366934883573,g
23,-0.484999087075937,l
24,-0.286786780215847,i
25,1.4497827709341642,c
26,0.43976980750241207,i
27,-1.2241011250716263,f
28,-0.5048955707316771,m
29,0.15464423421466222,e
30,-0.005212756622500131,k
31,-0.8463002663592673,x
32,-0.13132079907167787,p
