a,b,c
1,-1.3694691044466747,u
2,-1.175554917638763,g
3,0.5253775830510327,f
4,-0.3911784200064703,t
5,0.8499346397358981,y
6,0.5047925614373897,j
7,-0.732428773370415,d
8,0.3888747542330283,w
9,0.9081423590743585,j
10,1.399953039960308,q
11,-0.487519829029958,w
12,0.8304566689033563,p
13,2.2730731610988943,m
14,1.321016775865994,h
15,0.7654087823558219,k
16,-1.720043703151656,d
17,-0.6818794239227031,g
18,0.7798747348266072,l
19,-1.5184434647809064,q
20,0.9987942385275138,b
21,-0.30963479498260194,c
22,0.22150100460396022,w
23,-0.6270388906307941,e
24,0.012446990579666813,i
25,-0.17418746077742273,g
26,-2.786665952051673,a
27,-0.07472269851638026,g
28,-0.41408919240962505,v
29,1.1423286592907784,s
30,-1.1306684321438776,y
31,0.047912341771590976,n
32,0.27736742191215213,r
33,0.8531427573030135,g
34,-0.4291270071388754,a
35,-0.42894282727499117,e
36,1.7879253496913323,s
37,-0.746883121746232,t
38,-0.5578188278006309,f
39,-0.38415791655806586,w
40,-1.3878547625865498,y
41,0.08039374467533986,k
42,0.3952361654618366,d
43,-0.8738471267065321,d
44,0.2787750992629039,g
45,0.2473144125224739,a
46,-0.6671555265962756,v
47,0.8013043072465855,x
48,0.1576631218404879,t
49,0.622476362386528,e
