a,b,c
1,1.7135118599724661,q
2,0.9820448359067827,n
3,2.6035682464834666,y
4,-1.2047899924255687,n
5,-0.5524569046625462,q
6,-0.24231870263025385,k
7,2.146698661654716,t
8,-1.131790985589909,y
9,0.6823342153831943,h
10,-0.2204473576746233,b
11,-0.9688471359268568,d
12,-0.5095119777503548,w
13,0.09415379455539104,n
14,1.1467241871001883,t
15,-0.953574738800973,x
16,-0.009527685536056752,f
17,0.6051951056712568,u
18,0.16643765441472966,g
19,-1.1762620768768293,c
20,-0.7250801427920978,a
21,0.5498940527990314,q
22,0.15943316066375132,p
23,0.033573550679693344,e
24,-0.13208286167241776,v
25,0.15320721702750148,z
26,-0.8040962276833292,o
27,-1.398892789305618,k
28,-0.23738556750541312,q
29,0.5085509547666714,u
30,-0.8393286678078902,j
31,-0.8032020720637159,e
32,-0.23034276631001008,i
33,-0.8814582696180325,g
34,-0.3944483605377364,a
35,-0.6967211289136869,q
36,-0.13017689317290385,i
37,-1.5434080858828585,l
38,2.856242665720261,l
39,0.4632539639287952,t
40,-0.8422558153844224,h
41,-0.7602233817402175,j
42,-0.5510484395549761,p
43,1.2367652743572422,t
44,2.0004288218779758,l
45,1.0044672150354332,s
46,1.3166402591745003,v
47,-1.4057624781246232,r
48,-1.3725814601536974,w
49,0.4218900215428435,o
50,0.8981670031762429,a
51,-1.1945477160793767,m
52,-0.17461084061341622,y
53,1.3336170908352836,u
54,1.2275118091006725,j
55,-0.5383274750713207,i
56,0.3221490654168948,g
57,0.06081019401114338,m
58,0.2967797674839564,c
59,-0.9139914992943555,k
60,-0.36016629202669814,r
61,0.11918478082904352,m
62,-0.34055723594004045,q
63,0.5872276219902479,c
64,-0.5356642961539536,v
65,-0.7678749463722156,x
66,-0.2781047270469383,m
67,0.9145165512358652,h
68,0.6233924805339381,b
69,-0.12781008592077905,h
70,-0.088613772079553,m
71,-0.7360111225660941,v
72,-0.6730940897905601,q
73,1.7357268310797307,h
74,-0.9628142879040938,t
75,-1.1714034764214263,h
76,-0.3176710790123006,h
77,0.08863423496088638,a
78,0.02509591331378485,b
79,-1.2824416678367412,r
80,0.9928730833724693,u
81,-0.1511821505289546,f
82,-1.8699692712816873,s
