a,b,c
1,0.5693833823415314,l
2,1.032008584739557,r
3,-0.3271893212676672,c
4,-1.3729889689421952,d
5,-0.8863033342691452,w
6,0.09298008400141276,p
7,0.2372963954698,f
8,0.14183364683113694,f
9,0.6585721979650543,z
10,1.0606542503456575,i
11,-0.8539397060037206,c
12,-0.8030332680250694,y
13,-0.25418934231815404,k
14,-1.8738070040128014,q
15,0.2522984389953882,r
16,-0.1683398427175388,u
17,0.060342386955071756,d
18,-1.002783395952945,f
19,1.6388317177271563,p
20,-0.44644351874639887,p
21,-1.1138197275194297,h
22,-0.34080418994941475,o
23,-1.0842352505648694,l
24,-1.421806640564051,m
25,1.0434825678221034,a
26,-1.5100703839354879,b
27,0.592564959300825,a
28,0.4004456981472121,z
29,-1.837024896692158,a
30,1.372821572230326,u
31,0.28457786229408893,q
32,0.44836418126899946,n
33,-0.40583124203602244,k
34,0.9813873661763606,u
35,-1.8567190689444182,k
36,0.012714650573812603,a
37,0.0187519055541604,x
38,-0.3268169623528525,f
39,0.20588007048965054,p
40,-0.9391339623018525,b
41,-0.13613125411367263,h
42,-0.24150746916741703,e
43,0.5863179591988511,w
44,0.17486174392006373,i
45,-0.6548670475304891,c
46,0.6605035934234953,y
47,-1.8823670976078142,l
48,-0.445961725610372,z
