a,b,c
1,-1.2445604922622073,m
2,0.2315358315812963,o
3,1.5184308283157473,q
4,-1.0786873799361687,r
5,-1.1498574000889092,c
6,0.11071666007151158,q
7,-0.5143132706923261,n
8,0.26262606238241615,z
9,-1.0729539740728484,u
10,-1.7194445923809352,r
11,1.5906358280384307,d
12,-0.5210008634955169,w
13,-0.22335948845838727,h
14,0.7577824967887123,o
15,-0.3152768436485937,j
16,1.4065681879335599,t
17,1.8718814195166973,x
18,1.4971022366246043,p
19,-0.016721353859273837,t
20,1.003780377911358,s
21,0.0605377690621953,n
22,-0.4079305508204123,y
23,0.9794272349766399,m
24,0.4635517110237768,j
25,-0.7857222387279751,y
26,0.10749631587036985,f
27,-0.6737381624630393,k
28,0.35574028158193427,r
29,-0.34703319293099405,j
30,-1.4698886350036686,j
31,-0.18555951705873802,q
32,2.1963357161753434,j
33,-2.5220631114799508,s
34,0.46577649275025,t
35,0.9914818640490854,h
36,1.2788258211031152,q
37,-1.2994218671573554,p
38,1.0841134425595118,t
39,0.17909645610243086,o
40,0.033459347865792625,m
41,0.6539329137503833,v
42,-1.1993250190717457,f
43,-1.0854710508158651,e
44,-0.7817636568915729,e
45,1.333144395817913,z
46,0.8916144499924387,d
47,-0.19310849422041254,m
48,-0.16028568741710977,m
49,-2.9879329881492676,f
50,0.9299142532782112,q
51,0.2229595101530016,l
52,-0.07904339535724997,r
53,-0.26669872678348033,w
54,-1.2253862112565301,m
55,-0.4835125189366858,j
56,-0.7308473585209174,o
57,-1.570463897457119,w
