a,b,c
1,0.1791979152609627,t
2,0.22859621956966253,k
3,-0.47035026389927387,i
4,1.83451289175071,x
5,-0.7023523605849664,s
6,-0.2357875882577009,w
7,0.07883466940103682,v
8,0.7742257922056334,x
9,-0.4585088769120563,t
10,0.4315486134217014,b
11,-2.014885120493942,d
12,-0.3874030888217268,s
13,3.5259004589592697,t
14,1.3582390166683183,y
15,0.5483022977853241,c
16,0.5464564483038045,z
17,1.603257099488059,v
18,0.26499313454448137,g
19,-0.5207682644358862,m
20,-0.639445575041722,k
21,0.9134679298734145,m
22,1.0948860475517466,d
23,1.4219656692209954,q
24,-1.2471060996625467,i
25,1.57138236170565,n
26,0.780756604488657,x
27,-0.6259422818723022,o
28,-0.2830924925760688,e
29,1.2593286746759857,d
30,6.997601462611654e-4,k
31,0.45608700718369394,w
32,0.4614721769760602,i
33,1.2806861643341525,x
34,1.183405241159656,s
35,-0.3558790554964891,m
36,-0.06270430524388143,k
37,0.6399984841056955,x
38,0.5235381098276533,y
39,-0.5688542397194998,b
40,-0.13450802520087707,c
41,1.9383520238359986,w
42,-0.23546991032429684,e
43,1.2390446313007952,t
44,0.32076474667080085,b
45,-1.298011870677723,u
46,-1.4944044339424167,v
47,-1.1302988059290782,e
48,0.7286195661874811,n
49,-0.30597124771819467,s
50,-1.08732329940008,q
51,0.3695652004433135,s
52,-0.1235172565863739,h
53,-0.20354185528849866,t
