a,b,c
1,0.9678984163608652,s
2,1.1314258304231803,g
3,-0.5390399869066069,c
4,0.2606607147639574,o
5,-2.3226925424094675,r
6,0.07341467299189075,x
7,0.8391695059534743,m
8,0.8548825460945848,j
9,-1.53553309268987,l
10,-0.5896669823147415,t
11,1.6387268365312861,h
12,-1.7873944846567151,z
13,-0.5051311723117108,a
14,0.0033681919425484247,l
15,0.8264593153565443,s
16,-1.3921849076853599,j
17,-0.929772287858719,k
18,0.3339402397357875,m
19,-0.9132387009310655,b
20,0.6357773380170066,s
21,-0.44672814467109556,y
22,1.2055658286491855,o
23,-0.5509915719204806,s
24,1.3504537535213441,v
25,-1.0919305153530552,h
26,-1.9812130291194463,k
27,0.7187407631526743,p
28,0.764023089509985,x
29,-0.7211961799726146,d
30,0.9689357525256387,b
31,0.26056724160304773,s
32,-0.6787921665739328,y
33,1.2558142417501856,o
34,-1.6411383644011497,e
35,1.6440697907621493,v
36,-0.49690407950623783,w
37,-0.3084486259930386,b
38,-0.5712498184933483,g
39,0.45037560293613876,m
40,0.6535021964843726,s
41,1.2628324312533603,l
42,0.5144369394268521,t
43,0.03000083121536336,l
44,1.4782392458367384,f
45,0.1115190154079202,r
46,0.9564715924085821,b
47,0.10039442084629543,z
48,1.2809679436724684,e
49,0.11729798926241437,q
50,-1.0645585656011531,n
51,-1.2671998730076601,p
52,-0.531303082582485,m
53,0.3543590093862121,i
54,1.061332074920343,f
55,0.27949964062463817,e
56,0.18410270932363823,y
57,-0.0369372520710482,r
58,1.7430752701364511,y
59,1.629244440978915,m
60,0.4963483828905909,x
61,0.45236365687170393,u
62,-0.4233297194903844,h
63,-0.8334735320511091,p
64,0.039718367052899925,p
65,-0.26931175744892216,d
66,-1.1427614360809346,d
67,0.4355389539973968,l
68,-0.10790099718148644,d
69,-1.0027874843565494,w
70,0.8447524611637401,j
71,-0.9291401511950856,f
72,-0.2696118718954679,q
73,-0.4972885793931446,h
