a,b,c
1,2.062242890674743,x
2,1.1395993196346437,h
3,0.46315995053522174,l
4,-0.6694033839098763,e
5,-1.2612889481075853,i
6,0.873071271431259,y
7,-1.1763321815738466,a
8,-2.229554472635082,m
9,-1.1994941819903908,n
10,-0.5020055445309775,k
11,-1.016709399738837,l
12,0.3493298551242431,e
13,-0.10269374555429335,h
14,-0.32665122386100537,t
15,0.410729301797271,y
16,1.6803374084300835,a
17,-0.37334235489408957,m
18,1.3897865727259455,s
19,0.8516551905733983,w
20,-0.2521557235861259,y
21,1.2286742047611694,f
22,-0.7673401655894689,d
23,0.46312619956334033,t
24,1.2553385708156557,o
25,-0.44399018356608994,c
26,-0.42546018523086204,g
27,-1.2185859329567519,s
28,0.74547093636693,p
29,0.018198870295194673,t
30,-1.0879599396899702,f
31,0.2778670562879459,i
32,2.3251011161285744,b
33,0.8350699413977593,t
34,0.27305900619801116,a
35,1.1780237135967364,i
36,0.9914663382934826,h
37,0.8090903507220821,e
38,-1.6588691264254443,e
39,-1.685096644612308,d
40,-1.063381971567083,e
41,0.927623762968716,y
42,2.089759240652301,v
43,0.8837418964536906,q
44,0.22941911071586008,i
45,1.0587801832110526,c
46,0.1675447243053567,w
47,-1.294666100285386,m
48,-0.05742985720881911,e
49,-0.48435785602767545,f
50,0.8424659554465243,o
51,-0.5935819899480446,o
52,0.08796701492933229,f
53,1.3462449991969756,f
54,0.7471043487936546,m
55,0.1154657274171151,m
56,0.5892346784059384,s
57,-0.36722425476862774,h
58,-1.1375996535904103,l
59,0.7852696735951168,h
60,0.5703962376958367,g
61,-2.0022970401672073,l
62,0.2748290253675083,y
63,-0.41361516644264784,m
64,1.5376348576158334,b
65,-2.3840032198053445,r
66,-0.7632543059394743,q
67,0.24670271966881735,w
68,-0.16755595052699546,v
69,-0.5015860744590425,f
70,-0.19289174505111098,p
71,-0.5162422271871745,i
72,0.12995774730812196,m
73,-0.12329038975493901,y
74,-2.6937066135019214,j
75,0.41427017206830974,z
