a,b,c
1,-0.3108800551629347,z
2,-1.1214902739510926,p
3,0.9071976945171751,h
4,0.29523290450210643,e
5,-1.2343649227708944,c
6,-1.3077492255758425,o
7,-1.1591882449294761,c
8,0.6723045077711916,g
9,0.5413569415787265,i
10,0.039811935130303094,i
11,0.7086414401733561,s
12,1.0951121453248005,j
13,1.2210809148211432,v
14,0.4017098039712595,e
15,-0.7901226315352585,y
16,-1.4403322253741642,d
17,-0.9257241402724551,u
18,-2.3446172448137514,t
19,-0.8456168139442582,e
20,0.17942168817914736,a
21,0.7000695480549309,l
22,-0.5565097966298769,t
23,0.21102846819046953,v
24,-0.12268529333776189,j
25,-0.39621680553543465,g
26,-0.9681703340180349,g
27,-0.7044664091426772,d
28,-1.190125620282487,x
29,0.5300031575777612,h
30,0.23538102905968877,w
31,-0.30640148006932283,u
32,-0.48251580806831385,b
33,-0.14258956259495698,h
34,0.5122556472147706,q
35,0.5845679216387747,s
36,0.21677312250156175,n
37,0.23909117247566328,m
38,0.002899440046197539,f
39,0.3312783617521757,k
40,-1.1925406140473922,j
41,-2.436906480827363,l
42,-1.2608154908618068,g
43,-0.3250767557037313,i
44,-0.37272775613365133,q
45,0.07829099797888428,l
46,-1.1276725507865801,q
47,0.8302769648219771,m
48,-0.08537576599999513,v
49,-1.3780709458604061,j
