a,b,c
1,1.1370730254998827,b
2,-0.9763868959217404,i
3,-0.41780897959543395,d
4,-1.4071417338874392,a
5,-1.1311574998871956,f
6,-0.1350103504186174,p
7,1.9923496913775236,j
8,0.8586737711022455,d
9,0.8551183295651996,b
10,0.757580795645835,f
11,0.6889443111106737,f
12,0.08967028570799868,z
13,0.629265023903219,w
14,0.19280727708888867,j
15,1.137475352675161,o
16,-0.13363751741897023,c
17,-1.6692584837414495,e
18,0.3489856395991739,s
19,1.2195749103950106,q
20,0.7671564927209961,q
21,0.01951167289169273,l
22,-0.05087422733619748,u
23,-0.5359933698537883,x
24,-2.159364774739208,s
25,-1.543927743680906,b
26,1.0644070875473592,i
27,2.048466719246457,p
28,-1.320545972788636,u
29,0.6325667454331598,j
30,2.013081040229784,v
31,2.411634112960273,a
32,-1.4644759491230137,k
33,-0.6227586463207675,q
34,0.04338693956918958,p
35,0.23335889137913263,t
36,-0.4950456956965292,e
37,-0.6736845417959572,m
38,1.2604306373716534,q
39,0.690797530703649,t
40,0.2926968527223074,c
