a,b,c
1,-0.5641449497958905,e
2,0.22437907116978995,o
3,0.09530028395094735,y
4,-1.5561167102535995,o
5,-1.3661420593152913,f
6,0.4217962492183527,k
7,0.5254067489216087,i
8,1.0075714761948362,b
9,-0.4644846508296112,z
10,-2.0632977892745057,f
11,-0.9454761353327114,f
12,-1.508675546836277,b
13,1.0046187307419023,y
14,2.60723210976062e-4,m
15,1.024118688668613,l
16,-0.6222876421266369,f
17,-0.49702407682372196,n
18,-0.35764397154921346,d
19,0.4327010489572218,p
20,1.0270140298509691,d
21,-0.22613673823487188,j
22,0.5506024521377837,u
23,0.9897555198710026,j
24,-0.19399022043262482,j
25,-0.1356729614515918,u
26,0.47814292120767093,e
27,0.38181035290868676,i
28,-0.6090770224545432,d
29,-0.3741490051169877,q
30,-1.0722973093898014,k
31,1.0287776094198402,v
32,0.7582997167999059,p
33,0.47757354480329384,r
34,0.4369144548064331,f
35,-0.10262572646268886,v
36,0.32846230653402264,d
37,0.41275585766317674,i
38,-0.5350905341545706,v
39,-1.9653729174527046,p
40,-0.6121121368879856,t
41,-0.9329917929240181,f
42,1.1363467765600421,i
43,-0.14446376638536965,g
44,-0.1572044228364017,q
45,-0.9149844850874581,b
46,-0.11186408398239299,g
47,0.5136928271555097,x
48,1.6024214689306857,e
49,-0.6137310347814366,r
50,0.024432772489254344,v
51,0.03412562748387949,b
52,-0.19248038819515198,e
53,-0.633395620097447,l
54,-0.41624528285747686,t
55,1.9149556308303335,z
56,-1.3747272875937842,d
57,0.8483453918932655,c
58,-0.7092674832257977,q
