a,b,c
1,0.524968393873609,w
2,0.17677489453368184,u
3,0.23784570641148636,m
4,-0.7890429550685261,w
5,-1.3026483132865792,k
6,1.7060393163972642,p
7,-1.3750003142673926,u
8,1.0173008301289972,i
9,0.4464038443887389,k
10,0.6845553425604476,r
11,-1.8087200082304296,o
12,-0.28510584263445454,q
13,0.004153868272885189,h
14,2.3465907808970248,i
15,-0.5476625544003124,o
16,0.22941265035511413,w
17,1.085680732125421,e
18,-0.26033093346458613,t
19,0.19668124227645065,e
20,-0.7845146985109311,i
21,0.46985858697601085,i
22,0.10368613135504745,f
23,0.3616947385351597,h
24,0.6081647513408541,q
25,0.7791942519345191,c
26,0.2152907582895187,g
27,-0.9496265152642334,x
28,-1.61625429558576,p
29,1.6023123732813664,w
30,-0.2698158318616717,n
31,-0.09561268412105776,u
32,0.5029747420757175,z
33,-0.3060311182748921,z
34,1.6463924520346318,c
35,0.0581059399293412,z
36,-1.966939103251306,p
