a,b,c
1,-0.8931072467556441,r
2,0.5090177990861798,s
3,-0.42924969872635715,m
4,0.4529101032520574,o
5,1.2940253585497603,a
6,-0.21557965486765268,a
7,1.1078075136363923,a
8,-1.2447896045940046,i
9,-0.4775743799593503,g
10,-1.6911663584256638,c
11,-2.0710436558830576,d
12,-1.416315257768386,h
13,-1.3797546875798157,f
14,-0.23219257065764587,y
15,-0.017669181460474595,j
16,1.429397358659405,w
17,-1.8383632334810434,f
18,1.1499339491882643,j
19,0.49454012863175484,l
20,-0.5233364117024611,k
21,-0.8562008976186531,n
22,1.610486335834236,a
23,2.3389193555581955,i
24,2.6508946302587133,y
25,-1.0575187815777742,o
26,-1.6186279281588172,v
27,-0.6744035256078971,e
28,-0.8032106886130711,x
29,-0.9887894672793501,t
30,-0.8022951304191149,t
31,-0.7517497741458514,l
32,1.1086358037874862,j
33,-0.7272288898147732,k
34,1.1061107228965223,a
35,-0.05231882163517794,m
36,-0.32037714482693014,y
37,0.6244852638091786,g
38,-0.8413988483114735,f
39,-1.7128173989423674,c
40,0.8850059654816903,p
41,0.7971001626153108,l
42,0.8273007391775644,e
43,-1.6952346694486722,y
44,-0.13306455184131782,f
45,1.0092456579211755,n
46,0.6119524928563413,w
47,0.07825690192201129,y
48,1.7547863121384453,d
49,-0.8851735227386675,w
50,1.0413993655896088,f
51,0.5525834739224257,t
52,0.5325707296609685,y
53,0.07722765638440346,w
54,-0.8382591958363931,b
55,-0.2653037152993029,t
56,-0.07684569300304928,t
57,1.5592186883850374,r
58,2.4768089647693947,g
59,-0.5408742470683315,h
60,-1.288104827188662,p
61,0.17881568872211043,s
62,-0.842560097744821,v
63,1.0674926919896457,p
64,0.9276252228872828,u
65,-2.3780455042911828,m
66,0.935658911718196,g
67,0.548136630332099,i
68,-0.7909855440044984,h
69,-0.3491943126776432,v
70,0.22138721514989937,v
71,1.098112903109942,a
72,-0.2927696562260737,j
73,-0.785758925813606,f
74,1.3799166052442327,h
75,0.12931131988893474,v
76,1.9138824215279653,o
77,-2.0360952673431756,e
78,-0.6146438827697177,g
79,0.11867127992895608,x
80,0.6823908048381097,s
81,0.7134416688058989,i
82,0.15985490741186856,x
83,-1.994142063677673,o
84,-0.38709600763657837,v
85,-0.7418687640663926,s
86,-2.701325053661055,o
87,1.1582879676218714,o
88,-0.337541358073606,p
