a,b,c
1,-1.846071040360427,r
2,-0.6153500548896719,n
3,-0.17174204345129587,z
4,-2.6423218227991194,d
5,-0.5561552982738668,v
6,1.1488364506359987,z
7,1.2209960514701796,i
8,-1.6709376686695507,a
9,0.2583335354298555,p
10,0.20469104560588164,n
11,0.0024666847866098287,j
12,-2.633108721693598,q
13,-0.46941382477174054,g
14,0.07329153350279945,w
15,-1.2676593315338902,m
16,-0.2213061058841871,l
17,0.42190428003102626,l
18,-0.9728169591263732,c
19,-0.3378121759457631,c
20,0.043939913111568134,p
21,-0.9813471488348079,r
22,-0.39028178196781077,h
23,-0.3628506649029391,q
24,-0.8747026245958095,i
25,1.1110407724954519,s
26,-1.7594466596255778,e
27,0.17879717055163677,x
28,-0.39449299833437385,q
29,2.3143728000976447,x
30,-0.7812946327632454,s
31,0.5907734552470572,w
32,0.28642580975842047,p
33,2.2420787673022202,k
34,-0.3487876215277932,c
35,1.1204977046508893,o
36,0.7366329684174713,v
37,-0.7136579383291632,v
38,-0.2101728338064828,a
39,-0.8062904361602894,d
40,-0.6460373856643069,y
41,0.1312433100163631,r
42,-0.4203048146479445,e
43,1.4471776597672066,v
44,-2.1809758738598752,e
45,-0.7175289742966163,k
46,0.46802584617047244,m
47,1.800618087545568,a
48,-0.28801910503193107,u
49,1.62446261598571,o
50,-0.38223666015001473,h
51,2.015218019373252,o
52,1.193886766867126,p
53,0.7782203163071869,j
54,0.6138892079984396,o
55,-0.3915290510156205,s
56,1.0522652261726566,f
57,-0.3339917627107113,a
58,-0.7879183112643073,k
59,1.1920817947542672,n
60,0.16890454459313878,n
61,1.0846499726497525,u
62,1.4849018280404462,j
63,-0.006502735273105807,o
64,0.43575518599373275,a
65,-1.4739187799670508,n
66,-1.6769343331707678,v
67,0.6267435451735209,h
