a,b,c
1,-0.36248684727696734,m
2,0.15572270091413293,i
3,-0.5598399489619692,v
4,0.1573932986595681,r
5,-0.4895119768827002,q
6,-0.5000025597573424,l
7,0.8578035466051244,n
8,-0.974694141059172,x
9,0.2039894232127522,p
10,0.3782940302234507,g
11,0.059061640384366385,v
12,-1.6111390933754766,d
13,1.2334316678017703,f
14,0.8710520505856579,j
15,-0.6616172953988811,y
16,0.09531128981162047,k
17,-0.04079101289628822,m
18,0.031048650038107962,d
19,0.25334345955332244,o
20,-0.7638878749664887,h
21,0.46176664601798,w
22,-0.16913725290705153,i
