a,b,c
1,0.8770809844248806,w
2,-1.3269709186231142,i
3,0.13144263367854872,o
4,1.2496289880650224,x
5,-0.010196297003415776,s
6,0.23833674300016877,g
7,0.2890349096418082,m
8,0.6782961666589602,p
9,1.7472048426142042,d
10,0.4769470122431695,r
11,-0.5247816167517874,m
12,0.7643023185528434,k
13,1.0155889356888315,s
14,0.1331937082034335,q
15,0.49085761677146705,l
16,-2.1428628428504672,v
17,0.14901611887918895,v
18,0.018261309650213862,s
19,-0.44648070205330176,c
20,0.9773606497364169,n
21,0.5322918420751188,q
22,0.9284893593553505,v
23,0.004553369736561259,f
24,0.6489989164991218,e
25,0.29739138824732175,n
26,-0.3452484056981685,a
27,0.4373170167544183,r
28,-0.26390705002027653,v
29,-1.4018000492392677,d
30,-0.5627785326554373,w
31,1.8806259172509434,l
32,0.3341927970427919,x
33,-0.674979006967449,j
34,-0.2618674710662454,c
35,-1.8091511096088697,s
36,0.46999363400455985,x
37,0.4867180682204824,i
38,-0.6268215985011387,l
39,-1.7506524598252187,c
40,-1.1454802860037914,g
41,-0.8133910142561898,i
42,0.8895636622462947,a
43,-1.134725930736813,m
44,1.0670597262640127,t
45,-0.7667738874720732,q
46,-1.8609892891799937,a
47,0.021927307635008983,e
48,0.5362006104058368,e
49,0.24200545293048523,o
50,-2.2559082380266005,n
51,-0.10930488057653108,a
52,-1.539427823749056,v
53,-0.8492821163240835,s
54,0.3580847630976433,u
55,1.4939269319168744,r
56,0.8978449464508244,w
57,-1.490618169878147,g
