a,b,c
1,-0.5894556257401624,g
2,-0.45104752605739906,z
3,-1.29467893174527,t
4,0.3566321235091679,a
5,-1.588655057003485,q
6,-0.22263548068268282,a
7,1.6903808181520596,o
8,-0.5645900782685768,g
9,-0.1859735510485932,l
10,0.18133051661679536,y
11,0.20235054441003408,b
12,0.8213638462954849,f
13,-0.5908425468345919,m
14,-0.7635285269401075,p
15,-0.8188516570712906,m
16,1.1198999045308826,s
17,0.7859505852818744,d
18,0.2831129018194866,y
19,0.0025393784005680684,i
20,-0.234224628055047,v
21,-0.3135156232974296,d
22,0.8969125401745113,i
23,-0.09799264246261102,x
24,1.0614701065108858,w
25,0.5123778802641904,k
26,1.5638785407665765,e
27,-0.23418283497610246,v
28,0.6804577617329329,t
29,-0.3951909576136719,g
30,-0.10019743779912091,t
31,-2.0961607755157803,q
32,0.33098381905749336,e
33,0.20281462905625228,i
34,-2.1503328074607424,v
35,0.3105181127289134,p
36,0.8192043007095271,m
37,-0.16972471340721268,z
38,-1.9321986536627844,x
39,0.887049640847112,t
40,-0.10183219594478841,r
41,0.4175611419977744,z
42,0.8959103810841651,x
43,0.9001465296354969,k
44,1.4700686641664813,v
45,1.4243456970733215,q
46,0.13028158914461455,t
47,0.26051066762474095,w
48,0.344737736940991,h
49,0.07711946066350472,g
50,1.7216968105417383,i
51,-0.7630568359870756,s
52,1.3429627405024667,c
53,-1.8679111677684423,k
54,-0.4490651222218033,q
55,0.022656144974547345,m
56,-0.651010772570349,g
57,-0.7024927570876335,b
58,-1.5191618274299774,l
59,0.021267157801713593,w
