a,b,c
1,0.6414289557998182,i
2,1.8745882515861767,l
3,1.6862774341773936,o
4,-0.3913896674867525,p
5,-1.8019311714943225,t
6,-0.13603550456215316,t
7,0.16160716636357694,w
8,0.3877081090404661,x
9,-0.6147687486974116,q
10,0.928680148017469,h
11,0.24090999256302628,j
12,-0.28080289097848854,p
13,-0.2801839795594721,p
14,-0.22316658792877442,i
15,-1.0294887516533762,r
16,0.23730766893419422,t
17,0.4583104967196556,x
18,-0.0787764031509402,f
19,0.3202501870465211,t
20,0.23912562533995868,f
21,1.0203915812177042,r
22,1.3149436597916473,q
23,-1.0298363187566413,x
24,0.23819248111914132,h
25,-0.7452779912436949,i
26,-0.585534123978198,c
27,0.17905528614177094,a
28,-0.7653291610162691,b
29,0.3089006441763914,a
30,-0.26616982186072236,a
31,-0.6711876946864609,i
32,-0.12376292538419754,d
33,-0.7084448245140625,o
34,-0.6556910616849799,m
35,-0.42156679114583095,l
36,-1.5245346562877493,d
37,-0.2730874629702293,j
38,-0.7543542429721973,j
39,-2.5614554180816476,v
40,-1.2158805961643953,n
41,1.4424110758665507,v
42,1.4495571099169093,z
43,0.17153263075336728,v
44,1.280284120052016,w
45,0.1833267342574832,m
46,-0.6125882750282559,p
47,1.8634334798945955,b
48,-0.9574702876839397,m
49,-0.48648100223433194,t
50,0.9713447531219714,t
51,1.008142093026432,f
52,1.5433265643559864,e
53,-0.7463755413704235,i
54,-0.15608866777327438,m
55,1.6291933899151572,n
56,0.05638085369551805,x
57,0.2131260178198847,g
58,-0.2743741344509806,v
59,-1.3709697394395233,v
60,-0.22250302096702654,v
61,0.044307327596256996,u
62,-0.014220024431970603,v
63,0.0924786316133655,m
64,-1.1039537071369008,f
65,-1.0637025803114861,m
66,0.17960873160803362,e
67,1.771887395741707,i
68,0.21302847413386095,q
69,0.4566139577324954,m
70,-0.48406476209383426,n
71,-0.6945423579540603,v
72,0.9248508323011859,s
73,-1.1026604712334471,b
74,-0.6296102483012295,v
75,0.1546494861599039,a
76,0.6843333258610397,c
77,-0.4517156366703621,e
78,-1.367268269508237,r
79,0.7892103346740162,h
80,-0.13528984021561719,i
81,-0.0456048667836473,k
82,2.072359232256346,q
83,0.7421891614124866,m
84,-0.4601652292696231,s
