a,b,c
1,-0.6117543772097148,h
2,-0.5227387028356103,x
3,0.43457938555598313,o
4,-0.03682220038993962,r
5,0.6679908398803264,j
6,-1.1253992509028061,m
7,-0.21902968241745205,d
8,0.006642578993664501,r
9,-0.2661663334310257,h
10,2.350068428758066,t
11,-1.2705911900828704,n
12,-0.6042555546872992,l
13,-0.03892459397517118,b
14,-0.011784184901448327,y
15,1.181466833451543,y
16,-0.9826352383412562,c
17,0.08654231066418046,f
18,-0.9951268996470762,z
19,2.41421280821117,j
20,-1.315095431499195,g
21,-1.1661529329689753,g
22,1.0833746387292662,q
23,-2.1365579673043977,h
24,-0.21176286773637346,s
25,-0.8278103617708936,u
26,-0.6458445916435148,r
27,-1.2778998221465692,b
28,-0.661737228859718,h
29,-0.9877524832774826,o
30,0.9514151469100989,y
31,-0.7492082945872153,y
32,0.4832734987446581,e
33,-1.312793505087362,q
34,-0.13876500729924365,o
35,0.30532591913994367,h
36,-0.23119610308764837,h
37,0.21088845043353108,z
38,0.8601537893205108,s
39,-0.3267595958066269,y
40,-0.6584780359413567,f
41,1.5331260689565356,n
42,0.4320330525096828,i
43,-1.2300137651966856,b
44,0.6905404025721279,z
45,0.12390966126576534,k
46,0.6863114206519902,g
47,-1.635429329470263,k
48,1.031391785481018,e
49,-0.35597853073041,y
50,2.0594796711494054,x
51,-0.2883920687633192,o
52,-1.2065502122051457,r
53,1.2267849772740034,v
54,0.33636137022843104,l
55,0.9704902457096278,l
56,1.171540175102669,n
57,1.1482223952899588,u
58,0.37749853748249074,k
59,-0.4169682015754744,u
60,-0.4701557405618281,s
61,-0.17963510020831797,g
62,1.235418387039417,p
63,1.0475498453217706,o
64,-0.17467672174421614,c
65,0.9940085507244671,j
66,0.40666870728695514,x
67,2.3266241811206836,n
68,-0.3704942706268334,o
69,-1.2454958010877606,c
70,-0.3579063787419148,q
71,0.05305706862618424,j
72,-0.0819720734183761,g
73,1.5191433549800204,m
74,-0.0953361972084991,y
75,0.04544630838041247,v
76,0.6554229675154227,m
77,0.036829599093170906,l
78,-0.8148263250934896,v
79,1.0244225623130891,z
80,0.5185960693286502,l
81,-0.20364465403019955,r
82,-0.20773430717998262,t
83,0.12574324982014728,m
