a,b,c
1,0.22943504316403612,z
2,0.3916635797861648,k
3,0.5600870430885597,m
4,1.130428730248333,t
5,-0.7324563594158804,q
6,1.5068422752223334,k
7,1.2337394730961062,d
8,-0.9750168776634205,u
9,-0.939107925709209,v
10,0.44268332535549904,w
11,1.5161138959335654,w
12,-0.3397845956503766,p
13,-0.03627905803230039,c
14,-0.3106573742912666,z
15,0.641645972369712,e
16,0.22427345347310484,f
17,-1.3580463967350953,m
18,0.07819128335877881,c
19,2.2800892914735686,j
20,0.4060747494449753,m
21,0.88379229236992,w
22,-0.9131529567515329,v
23,0.3250500572434379,c
24,0.36537083005393395,a
25,1.0890004865520786,k
26,-0.311442522793803,u
27,0.35784424870179504,d
28,-0.3894694801397759,e
29,-2.070141795394448,i
30,-0.7655301810938221,o
31,-0.138757817509388,z
32,0.9792716242186279,w
33,1.7181010322693955,r
34,0.20887298421700348,g
35,-0.4389569081111834,g
36,-0.517340106764524,p
37,-0.5701109847927769,e
38,-0.2530279595552995,p
39,-0.7339464789063566,d
40,-0.933341593034914,r
41,0.18417541190168277,j
42,2.4912217389121536,v
43,1.2329150394813746,z
44,1.7248628184912829,r
45,-1.0694350697403483,x
46,-0.32071984665546,x
47,-0.972957540096596,i
48,-2.009483008531255,z
49,2.3201777633580796,p
50,0.8645469007147808,a
51,0.0525944920396777,a
52,0.06202724624007955,h
53,0.6746270872272366,r
54,0.16894720356849494,k
55,-1.2214837554085942,c
56,-0.457285304367754,l
57,-1.747062280581443,b
58,0.3167172354398192,j
59,-0.28939454631740547,e
60,0.10215870280615327,s
61,-0.028795676305305475,q
62,0.2547402172575664,e
63,0.2262840209083597,n
64,-0.0893565428205963,k
65,-1.4947962936090848,i
66,-1.7342751781554648,h
67,-0.9718232480861789,j
68,0.8780131212251748,j
69,-1.3852982876048385,d
70,-0.13654481116270495,z
71,1.3261604113537184,g
72,-1.4324222308455958,k
73,1.447404125600669,k
74,2.0467511816550714,a
75,-0.655097786016288,g
76,-0.7830124514795929,u
77,-0.26392419393615446,d
78,0.5264583937246203,x
79,0.8731567739551037,l
80,0.1888981335055257,k
81,-0.63927442200586,q
82,-0.6157518825273084,k
83,0.4625675905163628,d
84,-0.12622984499098533,q
85,-0.1159900911193952,p
86,0.518223854651177,e
87,0.8966296083047196,e
88,1.4124724466363334,n
89,-0.434658359172254,w
90,-0.05036667168550995,a
91,0.57907468890853,d
92,0.8117759252791935,e
93,-0.3770349683646454,g
94,-0.1370695026839879,x
95,0.2646663668720579,h
96,1.1599822643677085,u
97,1.1813503991145278,q
98,1.5548233851162374,c
99,0.8222677214592302,p
100,-0.023515791315047063,g
