a,b,c
1,-1.6482927633946123,m
2,-0.5866402107396234,d
3,-0.24930473981793355,x
4,-0.9008015058729912,s
5,2.0045410718109515,u
6,-0.4839425017880097,s
7,0.4626184889894368,l
8,-0.7045083062964428,c
9,0.29247991430433057,s
10,0.02891293873162533,e
11,0.45947555795609246,m
12,1.5208612667601518,m
13,-1.1982863463725466,h
14,-1.267820435355516,d
15,-0.15808880934449263,v
16,2.21848071495136,g
17,-1.56892101688893,f
18,-1.472163655606951,m
19,0.3516660141727235,s
20,-0.006684796009874015,z
21,-1.4414014771903008,x
22,0.993353229698588,z
23,0.928377950490018,f
24,-0.07044445220430207,y
25,-0.46523791844083645,i
26,-0.0717079276166444,u
27,-0.4618579470452804,m
28,0.4529578565535537,x
29,-0.2836463731164516,l
30,-1.30124278522771,h
31,0.5519850714994454,g
32,1.7013319403259384,v
33,-0.5315590699710517,o
34,-0.20684280865053145,f
35,0.7442452579081457,y
36,-0.8710031358959003,c
37,-1.3247960567408166,h
38,1.2738380643774065,b
39,1.5904222407805,u
40,-0.12781494676734578,a
41,0.4871471032513232,t
42,0.7469939612499921,o
43,0.7911139190963125,a
44,-0.44134867049855814,y
45,0.48017407116810734,q
46,-1.3370062668805078,f
47,-0.8268009754228555,t
48,-2.9064808866274254,y
49,-0.23167881504067112,x
50,1.747778102062999,g
51,-1.303896207657711,s
52,-0.676167721811975,n
53,-0.14325081697437683,u
54,0.1499086532067228,f
55,-1.7155393986499536,m
56,0.01043121029094939,f
57,-2.122407596288173,w
58,0.04420245159870094,v
59,0.8475958535710556,l
60,-0.6337260012451604,f
61,0.2798611256055939,y
62,0.33705397389958125,b
63,-0.10692611679048646,t
64,-0.06893757961918048,d
65,-0.2813653395244426,r
66,-1.4820545148765612e-4,m
67,-0.9863585753275682,d
68,-0.625781580887719,x
69,-0.8081661326754377,l
70,0.3693290602061357,l
71,-0.45550124289178845,u
72,-1.2263647598710605,k
73,0.5110036206034301,m
74,-0.6230047086645548,u
75,0.04852104564813652,w
76,-0.7173992815843894,p
77,0.7963909698783953,f
78,0.34413688731664466,j
79,-1.9548858252907004,l
80,0.022762815665423937,k
81,-0.9478690202899808,y
82,1.3649518277907862,t
83,-0.08371365585229489,l
84,0.9374167492209121,d
85,-0.14953402505252694,n
86,1.5027831634197455,b
